,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,7642,191.05
1,Payment,2016-01-26 11:04:23,-91782,
2,Billed,2016-02-14 09:33:12,80140,2003.5
3,Payment,2016-02-26 11:04:23,-85823,
4,Billed,2016-03-14 09:33:12,43013,1075.325
5,Payment,2016-03-26 11:04:23,-3684,
6,Billed,2016-04-14 09:33:12,97215,2430.375
7,Payment,2016-04-26 11:04:23,-34933,
8,Billed,2016-05-14 09:33:12,32334,808.35
9,Payment,2016-05-26 11:04:23,-96288,
10,Billed,2016-06-14 09:33:12,36153,903.825
11,Payment,2016-06-26 11:04:23,-12897,
12,Billed,2016-07-14 09:33:12,98939,2473.475
13,Payment,2016-07-26 11:04:23,-69010,
14,Billed,2016-08-14 09:33:12,86305,2157.625
15,Payment,2016-08-26 11:04:23,-83802,
16,Billed,2016-09-14 09:33:12,91337,2283.425
17,Payment,2016-09-26 11:04:23,-89268,
18,Billed,2016-10-14 09:33:12,84472,2111.8
19,Payment,2016-10-26 11:04:23,-55965,
20,Billed,2016-11-14 09:33:12,64257,1606.425
21,Payment,2016-11-26 11:04:23,-35671,
22,Billed,2016-12-14 09:33:12,66982,1674.55
23,Payment,2016-12-26 11:04:23,-7289,
24,Billed,2017-01-14 09:33:12,92653,2316.325
25,Payment,2017-01-26 11:04:23,-26974,
26,Billed,2017-02-14 09:33:12,86127,2153.175
27,Payment,2017-02-26 11:04:23,-16548,
28,Billed,2017-03-14 09:33:12,72847,1821.175
29,Payment,2017-03-26 11:04:23,-92997,
30,Billed,2017-04-14 09:33:12,2591,64.775
31,Payment,2017-04-26 11:04:23,-25375,
32,Billed,2017-05-14 09:33:12,61642,1541.05
33,Payment,2017-05-26 11:04:23,-34767,
34,Billed,2017-06-14 09:33:12,85888,2147.2
35,Payment,2017-06-26 11:04:23,-27770,
36,Billed,2017-07-14 09:33:12,84580,2114.5
37,Payment,2017-07-26 11:04:23,-78001,
38,Billed,2017-08-14 09:33:12,50201,1255.025
39,Payment,2017-08-26 11:04:23,-35747,
40,Billed,2017-09-14 09:33:12,76891,1922.275
41,Payment,2017-09-26 11:04:23,-11432,
42,Billed,2017-10-14 09:33:12,29403,735.075
43,Payment,2017-10-26 11:04:23,-12128,
44,Billed,2017-11-14 09:33:12,43476,1086.9
45,Payment,2017-11-26 11:04:23,-72830,
46,Billed,2017-12-14 09:33:12,46392,1159.8
47,Payment,2017-12-26 11:04:23,-71017,
48,Billed,2018-01-14 09:33:12,83129,2078.225
49,Payment,2018-01-26 11:04:23,-39747,
50,Billed,2018-02-14 09:33:12,72799,1819.975
51,Payment,2018-02-26 11:04:23,-98201,
52,Billed,2018-03-14 09:33:12,87881,2197.025
53,Payment,2018-03-26 11:04:23,-93067,
54,Billed,2018-04-14 09:33:12,31536,788.4
55,Payment,2018-04-26 11:04:23,-70585,
56,Billed,2018-05-14 09:33:12,64986,1624.65
57,Payment,2018-05-26 11:04:23,-5528,
58,Billed,2018-06-14 09:33:12,24375,609.375
59,Payment,2018-06-26 11:04:23,-89634,
60,Billed,2018-07-14 09:33:12,86905,2172.625
61,Payment,2018-07-26 11:04:23,-76054,
62,Billed,2018-08-14 09:33:12,81687,2042.175
63,Payment,2018-08-26 11:04:23,-92953,
64,Billed,2018-09-14 09:33:12,75208,1880.2
65,Payment,2018-09-26 11:04:23,-73848,
66,Billed,2018-10-14 09:33:12,27106,677.65
67,Payment,2018-10-26 11:04:23,-98291,
