,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,60982,1524.55
1,Vend,2016-02-14 09:33:12,60800,1520.0
2,Vend,2016-03-14 09:33:12,9288,232.2
3,Vend,2016-04-14 09:33:12,99830,2495.75
4,Vend,2016-05-14 09:33:12,13852,346.3
5,Vend,2016-06-14 09:33:12,47265,1181.625
6,Vend,2016-07-14 09:33:12,34463,861.575
7,Vend,2016-08-14 09:33:12,29580,739.5
8,Vend,2016-09-14 09:33:12,11911,297.775
9,Vend,2016-10-14 09:33:12,55637,1390.925
10,Vend,2016-11-14 09:33:12,11047,276.175
11,Vend,2016-12-14 09:33:12,58614,1465.35
12,Vend,2017-01-14 09:33:12,42790,1069.75
13,Vend,2017-02-14 09:33:12,17693,442.325
14,Vend,2017-03-14 09:33:12,16171,404.275
15,Vend,2017-04-14 09:33:12,60952,1523.8
16,Vend,2017-05-14 09:33:12,39810,995.25
17,Vend,2017-06-14 09:33:12,93598,2339.95
18,Vend,2017-07-14 09:33:12,63896,1597.4
19,Vend,2017-08-14 09:33:12,29780,744.5
20,Vend,2017-09-14 09:33:12,50422,1260.55
21,Vend,2017-10-14 09:33:12,68287,1707.175
22,Vend,2017-11-14 09:33:12,37188,929.7
23,Vend,2017-12-14 09:33:12,70303,1757.575
24,Vend,2018-01-14 09:33:12,63933,1598.325
25,Vend,2018-02-14 09:33:12,30144,753.6
26,Vend,2018-03-14 09:33:12,93367,2334.175
27,Vend,2018-04-14 09:33:12,25527,638.175
28,Vend,2018-05-14 09:33:12,71659,1791.475
29,Vend,2018-06-14 09:33:12,77450,1936.25
30,Vend,2018-07-14 09:33:12,90005,2250.125
31,Vend,2018-08-14 09:33:12,98650,2466.25
32,Vend,2018-09-14 09:33:12,76294,1907.35
33,Vend,2018-10-14 09:33:12,82031,2050.775
34,Vend,2018-11-14 09:33:12,37198,929.95
35,Vend,2018-12-14 09:33:12,31884,797.1
36,Vend,2019-01-14 09:33:12,63508,1587.7
37,Vend,2019-02-14 09:33:12,21070,526.75
38,Vend,2019-03-14 09:33:12,61267,1531.675
39,Vend,2019-04-14 09:33:12,95019,2375.475
40,Vend,2019-05-14 09:33:12,19520,488.0
41,Vend,2019-06-14 09:33:12,12272,306.8
42,Vend,2019-07-14 09:33:12,37466,936.65
43,Vend,2019-08-14 09:33:12,27960,699.0
44,Vend,2019-09-14 09:33:12,23375,584.375
45,Vend,2019-10-14 09:33:12,81183,2029.575
46,Vend,2019-11-14 09:33:12,45266,1131.65
47,Vend,2019-12-14 09:33:12,54164,1354.1
48,Vend,2020-01-14 09:33:12,29030,725.75
49,Vend,2020-02-14 09:33:12,76832,1920.8
50,Vend,2020-03-14 09:33:12,35016,875.4
51,Vend,2020-04-14 09:33:12,69051,1726.275
52,Vend,2020-05-14 09:33:12,61103,1527.575
53,Vend,2020-06-14 09:33:12,25253,631.325
54,Vend,2020-07-14 09:33:12,23008,575.2
55,Vend,2020-08-14 09:33:12,88123,2203.075
56,Vend,2020-09-14 09:33:12,79174,1979.35
57,Vend,2020-10-14 09:33:12,39148,978.7
58,Vend,2020-11-14 09:33:12,20337,508.425
59,Vend,2020-12-14 09:33:12,18355,458.875
60,Vend,2021-01-14 09:33:12,33176,829.4
61,Vend,2021-02-14 09:33:12,50819,1270.475
62,Vend,2021-03-14 09:33:12,70623,1765.575
63,Vend,2021-04-14 09:33:12,83570,2089.25
64,Vend,2021-05-14 09:33:12,48426,1210.65
65,Vend,2021-06-14 09:33:12,23046,576.15
66,Vend,2021-07-14 09:33:12,78180,1954.5
67,Vend,2021-08-14 09:33:12,2538,63.45
68,Vend,2021-09-14 09:33:12,20299,507.475
69,Vend,2021-10-14 09:33:12,95709,2392.725
70,Vend,2021-11-14 09:33:12,48898,1222.45
71,Vend,2021-12-14 09:33:12,46543,1163.575
72,Vend,2022-01-14 09:33:12,39805,995.125
