,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,10953,273.825
1,Payment,2016-01-26 11:04:23,-82322,
2,Billed,2016-02-14 09:33:12,45965,1149.125
3,Payment,2016-02-26 11:04:23,-40690,
4,Billed,2016-03-14 09:33:12,74614,1865.35
5,Payment,2016-03-26 11:04:23,-72355,
6,Billed,2016-04-14 09:33:12,60215,1505.375
7,Payment,2016-04-26 11:04:23,-88956,
8,Billed,2016-05-14 09:33:12,97889,2447.225
9,Payment,2016-05-26 11:04:23,-9627,
10,Billed,2016-06-14 09:33:12,48288,1207.2
11,Payment,2016-06-26 11:04:23,-54500,
12,Billed,2016-07-14 09:33:12,66534,1663.35
13,Payment,2016-07-26 11:04:23,-63269,
14,Billed,2016-08-14 09:33:12,67255,1681.375
15,Payment,2016-08-26 11:04:23,-9161,
16,Billed,2016-09-14 09:33:12,48335,1208.375
17,Payment,2016-09-26 11:04:23,-18569,
18,Billed,2016-10-14 09:33:12,64519,1612.975
19,Payment,2016-10-26 11:04:23,-23950,
20,Billed,2016-11-14 09:33:12,44158,1103.95
21,Payment,2016-11-26 11:04:23,-31417,
22,Billed,2016-12-14 09:33:12,64180,1604.5
23,Payment,2016-12-26 11:04:23,-93629,
24,Billed,2017-01-14 09:33:12,49625,1240.625
25,Payment,2017-01-26 11:04:23,-19855,
26,Billed,2017-02-14 09:33:12,87314,2182.85
27,Payment,2017-02-26 11:04:23,-50217,
28,Billed,2017-03-14 09:33:12,49544,1238.6
29,Payment,2017-03-26 11:04:23,-9691,
30,Billed,2017-04-14 09:33:12,38248,956.2
31,Payment,2017-04-26 11:04:23,-78612,
32,Billed,2017-05-14 09:33:12,97170,2429.25
33,Payment,2017-05-26 11:04:23,-35904,
34,Billed,2017-06-14 09:33:12,26667,666.675
35,Payment,2017-06-26 11:04:23,-94756,
36,Billed,2017-07-14 09:33:12,72038,1800.95
37,Payment,2017-07-26 11:04:23,-12475,
38,Billed,2017-08-14 09:33:12,87361,2184.025
39,Payment,2017-08-26 11:04:23,-71966,
40,Billed,2017-09-14 09:33:12,83161,2079.025
41,Payment,2017-09-26 11:04:23,-82804,
42,Billed,2017-10-14 09:33:12,7404,185.1
43,Payment,2017-10-26 11:04:23,-80152,
44,Billed,2017-11-14 09:33:12,31712,792.8
45,Payment,2017-11-26 11:04:23,-45260,
46,Billed,2017-12-14 09:33:12,79211,1980.275
47,Payment,2017-12-26 11:04:23,-45872,
48,Billed,2018-01-14 09:33:12,16337,408.425
49,Payment,2018-01-26 11:04:23,-64581,
50,Billed,2018-02-14 09:33:12,3521,88.025
51,Payment,2018-02-26 11:04:23,-58302,
52,Billed,2018-03-14 09:33:12,70045,1751.125
53,Payment,2018-03-26 11:04:23,-82428,
54,Billed,2018-04-14 09:33:12,35244,881.1
55,Payment,2018-04-26 11:04:23,-23280,
56,Billed,2018-05-14 09:33:12,28524,713.1
57,Payment,2018-05-26 11:04:23,-68508,
58,Billed,2018-06-14 09:33:12,42030,1050.75
59,Payment,2018-06-26 11:04:23,-27842,
60,Billed,2018-07-14 09:33:12,15974,399.35
61,Payment,2018-07-26 11:04:23,-8672,
62,Billed,2018-08-14 09:33:12,17355,433.875
63,Payment,2018-08-26 11:04:23,-64662,
64,Billed,2018-09-14 09:33:12,8794,219.85
65,Payment,2018-09-26 11:04:23,-80962,
66,Billed,2018-10-14 09:33:12,31775,794.375
67,Payment,2018-10-26 11:04:23,-97399,
68,Billed,2018-11-14 09:33:12,59930,1498.25
69,Payment,2018-11-26 11:04:23,-40946,
70,Billed,2018-12-14 09:33:12,83043,2076.075
71,Payment,2018-12-26 11:04:23,-81995,
72,Billed,2019-01-14 09:33:12,31972,799.3
73,Payment,2019-01-26 11:04:23,-21455,
74,Billed,2019-02-14 09:33:12,42909,1072.725
75,Payment,2019-02-26 11:04:23,-70855,
76,Billed,2019-03-14 09:33:12,62189,1554.725
77,Payment,2019-03-26 11:04:23,-60150,
78,Billed,2019-04-14 09:33:12,82864,2071.6
79,Payment,2019-04-26 11:04:23,-84553,
80,Billed,2019-05-14 09:33:12,18276,456.9
81,Payment,2019-05-26 11:04:23,-59676,
82,Billed,2019-06-14 09:33:12,3173,79.325
83,Payment,2019-06-26 11:04:23,-16943,
84,Billed,2019-07-14 09:33:12,10439,260.975
85,Payment,2019-07-26 11:04:23,-48187,
86,Billed,2019-08-14 09:33:12,80681,2017.025
87,Payment,2019-08-26 11:04:23,-68444,
88,Billed,2019-09-14 09:33:12,30090,752.25
89,Payment,2019-09-26 11:04:23,-59436,
90,Billed,2019-10-14 09:33:12,66330,1658.25
91,Payment,2019-10-26 11:04:23,-6215,
92,Billed,2019-11-14 09:33:12,38239,955.975
93,Payment,2019-11-26 11:04:23,-57470,
94,Billed,2019-12-14 09:33:12,67790,1694.75
95,Payment,2019-12-26 11:04:23,-31914,
96,Billed,2020-01-14 09:33:12,53903,1347.575
97,Payment,2020-01-26 11:04:23,-71574,
98,Billed,2020-02-14 09:33:12,10884,272.1
99,Payment,2020-02-26 11:04:23,-30208,
100,Billed,2020-03-14 09:33:12,96366,2409.15
101,Payment,2020-03-26 11:04:23,-75011,
102,Billed,2020-04-14 09:33:12,40440,1011.0
103,Payment,2020-04-26 11:04:23,-77879,
104,Billed,2020-05-14 09:33:12,92652,2316.3
105,Payment,2020-05-26 11:04:23,-92999,
106,Billed,2020-06-14 09:33:12,55802,1395.05
107,Payment,2020-06-26 11:04:23,-36101,
108,Billed,2020-07-14 09:33:12,76321,1908.025
109,Payment,2020-07-26 11:04:23,-46765,
110,Billed,2020-08-14 09:33:12,50620,1265.5
111,Payment,2020-08-26 11:04:23,-70041,
112,Billed,2020-09-14 09:33:12,37593,939.825
113,Payment,2020-09-26 11:04:23,-88337,
114,Billed,2020-10-14 09:33:12,78799,1969.975
115,Payment,2020-10-26 11:04:23,-2917,
116,Billed,2020-11-14 09:33:12,88322,2208.05
117,Payment,2020-11-26 11:04:23,-34439,
118,Billed,2020-12-14 09:33:12,53491,1337.275
119,Payment,2020-12-26 11:04:23,-27452,
120,Billed,2021-01-14 09:33:12,46321,1158.025
121,Payment,2021-01-26 11:04:23,-4207,
122,Billed,2021-02-14 09:33:12,9793,244.825
123,Payment,2021-02-26 11:04:23,-30400,
124,Billed,2021-03-14 09:33:12,42498,1062.45
125,Payment,2021-03-26 11:04:23,-16356,
126,Billed,2021-04-14 09:33:12,52914,1322.85
127,Payment,2021-04-26 11:04:23,-14067,
128,Billed,2021-05-14 09:33:12,21618,540.45
129,Payment,2021-05-26 11:04:23,-88149,
130,Billed,2021-06-14 09:33:12,8000,200.0
131,Payment,2021-06-26 11:04:23,-70164,
132,Billed,2021-07-14 09:33:12,57450,1436.25
133,Payment,2021-07-26 11:04:23,-47643,
134,Billed,2021-08-14 09:33:12,30413,760.325
135,Payment,2021-08-26 11:04:23,-3892,
136,Billed,2021-09-14 09:33:12,53671,1341.775
137,Payment,2021-09-26 11:04:23,-76674,
138,Billed,2021-10-14 09:33:12,31052,776.3
139,Payment,2021-10-26 11:04:23,-93607,
140,Billed,2021-11-14 09:33:12,39717,992.925
141,Payment,2021-11-26 11:04:23,-81695,
142,Billed,2021-12-14 09:33:12,74086,1852.15
143,Payment,2021-12-26 11:04:23,-59927,
144,Billed,2022-01-14 09:33:12,46153,1153.825
145,Payment,2022-01-26 11:04:23,-94975,
