,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,8897,222.425
1,Payment,2016-01-26 11:04:23,-47773,
2,Billed,2016-02-14 09:33:12,38369,959.225
3,Payment,2016-02-26 11:04:23,-47491,
4,Billed,2016-03-14 09:33:12,39921,998.025
5,Payment,2016-03-26 11:04:23,-72584,
6,Billed,2016-04-14 09:33:12,58577,1464.425
7,Payment,2016-04-26 11:04:23,-44326,
8,Billed,2016-05-14 09:33:12,42924,1073.1
9,Payment,2016-05-26 11:04:23,-46771,
10,Billed,2016-06-14 09:33:12,64756,1618.9
11,Payment,2016-06-26 11:04:23,-50549,
12,Billed,2016-07-14 09:33:12,67922,1698.05
13,Payment,2016-07-26 11:04:23,-46465,
14,Billed,2016-08-14 09:33:12,87242,2181.05
15,Payment,2016-08-26 11:04:23,-74312,
16,Billed,2016-09-14 09:33:12,24140,603.5
17,Payment,2016-09-26 11:04:23,-62645,
18,Billed,2016-10-14 09:33:12,22794,569.85
19,Payment,2016-10-26 11:04:23,-20558,
20,Billed,2016-11-14 09:33:12,97620,2440.5
21,Payment,2016-11-26 11:04:23,-17430,
22,Billed,2016-12-14 09:33:12,83715,2092.875
23,Payment,2016-12-26 11:04:23,-25878,
24,Billed,2017-01-14 09:33:12,99215,2480.375
25,Payment,2017-01-26 11:04:23,-43628,
26,Billed,2017-02-14 09:33:12,62227,1555.675
27,Payment,2017-02-26 11:04:23,-95145,
28,Billed,2017-03-14 09:33:12,47061,1176.525
29,Payment,2017-03-26 11:04:23,-14912,
30,Billed,2017-04-14 09:33:12,46611,1165.275
31,Payment,2017-04-26 11:04:23,-99159,
32,Billed,2017-05-14 09:33:12,79660,1991.5
33,Payment,2017-05-26 11:04:23,-80086,
34,Billed,2017-06-14 09:33:12,48679,1216.975
35,Payment,2017-06-26 11:04:23,-96598,
36,Billed,2017-07-14 09:33:12,60842,1521.05
37,Payment,2017-07-26 11:04:23,-12782,
38,Billed,2017-08-14 09:33:12,16085,402.125
39,Payment,2017-08-26 11:04:23,-65277,
40,Billed,2017-09-14 09:33:12,63757,1593.925
41,Payment,2017-09-26 11:04:23,-94729,
42,Billed,2017-10-14 09:33:12,4772,119.3
43,Payment,2017-10-26 11:04:23,-9706,
44,Billed,2017-11-14 09:33:12,84464,2111.6
45,Payment,2017-11-26 11:04:23,-57368,
46,Billed,2017-12-14 09:33:12,52040,1301.0
47,Payment,2017-12-26 11:04:23,-68329,
48,Billed,2018-01-14 09:33:12,4999,124.975
49,Payment,2018-01-26 11:04:23,-64415,
50,Billed,2018-02-14 09:33:12,64565,1614.125
51,Payment,2018-02-26 11:04:23,-53604,
52,Billed,2018-03-14 09:33:12,10485,262.125
53,Payment,2018-03-26 11:04:23,-31026,
54,Billed,2018-04-14 09:33:12,85671,2141.775
55,Payment,2018-04-26 11:04:23,-75557,
56,Billed,2018-05-14 09:33:12,23394,584.85
57,Payment,2018-05-26 11:04:23,-71550,
58,Billed,2018-06-14 09:33:12,36145,903.625
59,Payment,2018-06-26 11:04:23,-91693,
60,Billed,2018-07-14 09:33:12,22860,571.5
61,Payment,2018-07-26 11:04:23,-39635,
62,Billed,2018-08-14 09:33:12,2862,71.55
63,Payment,2018-08-26 11:04:23,-8630,
64,Billed,2018-09-14 09:33:12,35630,890.75
