,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,73645,1841.125
1,Payment,2016-01-26 11:04:23,-48807,
2,Billed,2016-02-14 09:33:12,77498,1937.45
3,Payment,2016-02-26 11:04:23,-48760,
4,Billed,2016-03-14 09:33:12,31459,786.475
5,Payment,2016-03-26 11:04:23,-74621,
6,Billed,2016-04-14 09:33:12,20337,508.425
7,Payment,2016-04-26 11:04:23,-13733,
8,Billed,2016-05-14 09:33:12,32235,805.875
9,Payment,2016-05-26 11:04:23,-36296,
10,Billed,2016-06-14 09:33:12,61497,1537.425
11,Payment,2016-06-26 11:04:23,-40085,
12,Billed,2016-07-14 09:33:12,87576,2189.4
13,Payment,2016-07-26 11:04:23,-62771,
14,Billed,2016-08-14 09:33:12,74104,1852.6
15,Payment,2016-08-26 11:04:23,-82338,
16,Billed,2016-09-14 09:33:12,27200,680.0
17,Payment,2016-09-26 11:04:23,-38457,
18,Billed,2016-10-14 09:33:12,87564,2189.1
19,Payment,2016-10-26 11:04:23,-30304,
20,Billed,2016-11-14 09:33:12,25909,647.725
21,Payment,2016-11-26 11:04:23,-57051,
22,Billed,2016-12-14 09:33:12,77810,1945.25
23,Payment,2016-12-26 11:04:23,-88819,
24,Billed,2017-01-14 09:33:12,57959,1448.975
25,Payment,2017-01-26 11:04:23,-60892,
26,Billed,2017-02-14 09:33:12,95459,2386.475
27,Payment,2017-02-26 11:04:23,-90370,
28,Billed,2017-03-14 09:33:12,16612,415.3
29,Payment,2017-03-26 11:04:23,-99400,
30,Billed,2017-04-14 09:33:12,86346,2158.65
31,Payment,2017-04-26 11:04:23,-21117,
32,Billed,2017-05-14 09:33:12,41328,1033.2
33,Payment,2017-05-26 11:04:23,-48100,
34,Billed,2017-06-14 09:33:12,23004,575.1
35,Payment,2017-06-26 11:04:23,-98277,
36,Billed,2017-07-14 09:33:12,54065,1351.625
37,Payment,2017-07-26 11:04:23,-36423,
38,Billed,2017-08-14 09:33:12,57548,1438.7
39,Payment,2017-08-26 11:04:23,-69663,
40,Billed,2017-09-14 09:33:12,41759,1043.975
41,Payment,2017-09-26 11:04:23,-32512,
42,Billed,2017-10-14 09:33:12,59932,1498.3
43,Payment,2017-10-26 11:04:23,-33126,
44,Billed,2017-11-14 09:33:12,35130,878.25
45,Payment,2017-11-26 11:04:23,-28995,
46,Billed,2017-12-14 09:33:12,81167,2029.175
47,Payment,2017-12-26 11:04:23,-19700,
48,Billed,2018-01-14 09:33:12,6609,165.225
49,Payment,2018-01-26 11:04:23,-65715,
