,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,3661,91.525
1,Payment,2016-01-26 11:04:23,-83904,
2,Billed,2016-02-14 09:33:12,80820,2020.5
3,Payment,2016-02-26 11:04:23,-23989,
4,Billed,2016-03-14 09:33:12,73690,1842.25
5,Payment,2016-03-26 11:04:23,-65190,
6,Billed,2016-04-14 09:33:12,17096,427.4
7,Payment,2016-04-26 11:04:23,-2091,
8,Billed,2016-05-14 09:33:12,72199,1804.975
9,Payment,2016-05-26 11:04:23,-27467,
10,Billed,2016-06-14 09:33:12,54994,1374.85
11,Payment,2016-06-26 11:04:23,-21317,
12,Billed,2016-07-14 09:33:12,2106,52.65
13,Payment,2016-07-26 11:04:23,-59854,
14,Billed,2016-08-14 09:33:12,29496,737.4
15,Payment,2016-08-26 11:04:23,-85037,
16,Billed,2016-09-14 09:33:12,78746,1968.65
17,Payment,2016-09-26 11:04:23,-93395,
18,Billed,2016-10-14 09:33:12,33811,845.275
19,Payment,2016-10-26 11:04:23,-78804,
20,Billed,2016-11-14 09:33:12,25389,634.725
21,Payment,2016-11-26 11:04:23,-24804,
22,Billed,2016-12-14 09:33:12,50597,1264.925
23,Payment,2016-12-26 11:04:23,-2461,
24,Billed,2017-01-14 09:33:12,96334,2408.35
25,Payment,2017-01-26 11:04:23,-63115,
26,Billed,2017-02-14 09:33:12,81488,2037.2
27,Payment,2017-02-26 11:04:23,-12779,
28,Billed,2017-03-14 09:33:12,55514,1387.85
29,Payment,2017-03-26 11:04:23,-15333,
30,Billed,2017-04-14 09:33:12,57574,1439.35
31,Payment,2017-04-26 11:04:23,-63812,
32,Billed,2017-05-14 09:33:12,2002,50.05
33,Payment,2017-05-26 11:04:23,-82937,
34,Billed,2017-06-14 09:33:12,36150,903.75
35,Payment,2017-06-26 11:04:23,-44354,
36,Billed,2017-07-14 09:33:12,5076,126.9
37,Payment,2017-07-26 11:04:23,-54012,
38,Billed,2017-08-14 09:33:12,42894,1072.35
39,Payment,2017-08-26 11:04:23,-86415,
40,Billed,2017-09-14 09:33:12,60890,1522.25
41,Payment,2017-09-26 11:04:23,-81523,
42,Billed,2017-10-14 09:33:12,21766,544.15
43,Payment,2017-10-26 11:04:23,-18780,
44,Billed,2017-11-14 09:33:12,49708,1242.7
45,Payment,2017-11-26 11:04:23,-22733,
46,Billed,2017-12-14 09:33:12,92715,2317.875
47,Payment,2017-12-26 11:04:23,-68298,
48,Billed,2018-01-14 09:33:12,74816,1870.4
49,Payment,2018-01-26 11:04:23,-77172,
50,Billed,2018-02-14 09:33:12,62118,1552.95
51,Payment,2018-02-26 11:04:23,-81689,
52,Billed,2018-03-14 09:33:12,94619,2365.475
53,Payment,2018-03-26 11:04:23,-76518,
54,Billed,2018-04-14 09:33:12,55548,1388.7
55,Payment,2018-04-26 11:04:23,-55358,
56,Billed,2018-05-14 09:33:12,31025,775.625
57,Payment,2018-05-26 11:04:23,-89988,
58,Billed,2018-06-14 09:33:12,37868,946.7
59,Payment,2018-06-26 11:04:23,-57673,
60,Billed,2018-07-14 09:33:12,15663,391.575
61,Payment,2018-07-26 11:04:23,-31988,
62,Billed,2018-08-14 09:33:12,41146,1028.65
63,Payment,2018-08-26 11:04:23,-77935,
64,Billed,2018-09-14 09:33:12,4023,100.575
65,Payment,2018-09-26 11:04:23,-96986,
66,Billed,2018-10-14 09:33:12,13126,328.15
67,Payment,2018-10-26 11:04:23,-5044,
68,Billed,2018-11-14 09:33:12,69293,1732.325
69,Payment,2018-11-26 11:04:23,-11420,
70,Billed,2018-12-14 09:33:12,64054,1601.35
71,Payment,2018-12-26 11:04:23,-83885,
72,Billed,2019-01-14 09:33:12,89724,2243.1
73,Payment,2019-01-26 11:04:23,-58953,
74,Billed,2019-02-14 09:33:12,75674,1891.85
75,Payment,2019-02-26 11:04:23,-50657,
76,Billed,2019-03-14 09:33:12,47704,1192.6
77,Payment,2019-03-26 11:04:23,-17499,
78,Billed,2019-04-14 09:33:12,38979,974.475
79,Payment,2019-04-26 11:04:23,-91452,
80,Billed,2019-05-14 09:33:12,53189,1329.725
81,Payment,2019-05-26 11:04:23,-82621,
82,Billed,2019-06-14 09:33:12,17954,448.85
83,Payment,2019-06-26 11:04:23,-16952,
84,Billed,2019-07-14 09:33:12,4183,104.575
85,Payment,2019-07-26 11:04:23,-20736,
86,Billed,2019-08-14 09:33:12,46846,1171.15
87,Payment,2019-08-26 11:04:23,-28188,
88,Billed,2019-09-14 09:33:12,44820,1120.5
89,Payment,2019-09-26 11:04:23,-33923,
90,Billed,2019-10-14 09:33:12,65525,1638.125
91,Payment,2019-10-26 11:04:23,-66438,
92,Billed,2019-11-14 09:33:12,84034,2100.85
93,Payment,2019-11-26 11:04:23,-68974,
94,Billed,2019-12-14 09:33:12,70898,1772.45
95,Payment,2019-12-26 11:04:23,-54202,
96,Billed,2020-01-14 09:33:12,58676,1466.9
97,Payment,2020-01-26 11:04:23,-53165,
98,Billed,2020-02-14 09:33:12,87587,2189.675
99,Payment,2020-02-26 11:04:23,-50842,
100,Billed,2020-03-14 09:33:12,82414,2060.35
101,Payment,2020-03-26 11:04:23,-32965,
102,Billed,2020-04-14 09:33:12,62614,1565.35
103,Payment,2020-04-26 11:04:23,-90013,
104,Billed,2020-05-14 09:33:12,72554,1813.85
105,Payment,2020-05-26 11:04:23,-43126,
106,Billed,2020-06-14 09:33:12,88346,2208.65
107,Payment,2020-06-26 11:04:23,-67445,
108,Billed,2020-07-14 09:33:12,63791,1594.775
109,Payment,2020-07-26 11:04:23,-99460,
110,Billed,2020-08-14 09:33:12,15899,397.475
111,Payment,2020-08-26 11:04:23,-20497,
112,Billed,2020-09-14 09:33:12,60188,1504.7
