,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,83338,2083.45
1,Vend,2016-02-14 09:33:12,25353,633.825
2,Vend,2016-03-14 09:33:12,37712,942.8
3,Vend,2016-04-14 09:33:12,44509,1112.725
4,Vend,2016-05-14 09:33:12,66997,1674.925
5,Vend,2016-06-14 09:33:12,74994,1874.85
6,Vend,2016-07-14 09:33:12,27311,682.775
7,Vend,2016-08-14 09:33:12,35121,878.025
8,Vend,2016-09-14 09:33:12,10016,250.4
9,Vend,2016-10-14 09:33:12,98007,2450.175
10,Vend,2016-11-14 09:33:12,40266,1006.65
11,Vend,2016-12-14 09:33:12,35391,884.775
12,Vend,2017-01-14 09:33:12,62361,1559.025
13,Vend,2017-02-14 09:33:12,34720,868.0
14,Vend,2017-03-14 09:33:12,39554,988.85
15,Vend,2017-04-14 09:33:12,49422,1235.55
16,Vend,2017-05-14 09:33:12,92704,2317.6
17,Vend,2017-06-14 09:33:12,64323,1608.075
18,Vend,2017-07-14 09:33:12,83364,2084.1
19,Vend,2017-08-14 09:33:12,54032,1350.8
20,Vend,2017-09-14 09:33:12,30300,757.5
21,Vend,2017-10-14 09:33:12,87052,2176.3
22,Vend,2017-11-14 09:33:12,5585,139.625
23,Vend,2017-12-14 09:33:12,4807,120.175
24,Vend,2018-01-14 09:33:12,86060,2151.5
25,Vend,2018-02-14 09:33:12,8343,208.575
26,Vend,2018-03-14 09:33:12,53662,1341.55
27,Vend,2018-04-14 09:33:12,3364,84.1
28,Vend,2018-05-14 09:33:12,70286,1757.15
29,Vend,2018-06-14 09:33:12,5450,136.25
30,Vend,2018-07-14 09:33:12,36533,913.325
31,Vend,2018-08-14 09:33:12,91678,2291.95
32,Vend,2018-09-14 09:33:12,71526,1788.15
33,Vend,2018-10-14 09:33:12,22812,570.3
34,Vend,2018-11-14 09:33:12,90037,2250.925
35,Vend,2018-12-14 09:33:12,35369,884.225
36,Vend,2019-01-14 09:33:12,25567,639.175
37,Vend,2019-02-14 09:33:12,18175,454.375
38,Vend,2019-03-14 09:33:12,98924,2473.1
39,Vend,2019-04-14 09:33:12,33552,838.8
40,Vend,2019-05-14 09:33:12,96951,2423.775
41,Vend,2019-06-14 09:33:12,21170,529.25
42,Vend,2019-07-14 09:33:12,33830,845.75
43,Vend,2019-08-14 09:33:12,9357,233.925
44,Vend,2019-09-14 09:33:12,83531,2088.275
45,Vend,2019-10-14 09:33:12,35475,886.875
46,Vend,2019-11-14 09:33:12,42113,1052.825
47,Vend,2019-12-14 09:33:12,9935,248.375
48,Vend,2020-01-14 09:33:12,38516,962.9
49,Vend,2020-02-14 09:33:12,70567,1764.175
50,Vend,2020-03-14 09:33:12,9431,235.775
51,Vend,2020-04-14 09:33:12,34350,858.75
52,Vend,2020-05-14 09:33:12,19397,484.925
53,Vend,2020-06-14 09:33:12,93534,2338.35
54,Vend,2020-07-14 09:33:12,95352,2383.8
55,Vend,2020-08-14 09:33:12,36311,907.775
56,Vend,2020-09-14 09:33:12,77225,1930.625
57,Vend,2020-10-14 09:33:12,47921,1198.025
58,Vend,2020-11-14 09:33:12,68089,1702.225
59,Vend,2020-12-14 09:33:12,90411,2260.275
60,Vend,2021-01-14 09:33:12,17055,426.375
61,Vend,2021-02-14 09:33:12,42029,1050.725
62,Vend,2021-03-14 09:33:12,87745,2193.625
63,Vend,2021-04-14 09:33:12,66024,1650.6
64,Vend,2021-05-14 09:33:12,36174,904.35
65,Vend,2021-06-14 09:33:12,3558,88.95
66,Vend,2021-07-14 09:33:12,41367,1034.175
67,Vend,2021-08-14 09:33:12,96070,2401.75
68,Vend,2021-09-14 09:33:12,97099,2427.475
69,Vend,2021-10-14 09:33:12,59270,1481.75
70,Vend,2021-11-14 09:33:12,49132,1228.3
71,Vend,2021-12-14 09:33:12,56704,1417.6
72,Vend,2022-01-14 09:33:12,80362,2009.05
