,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,2012,50.3
1,Payment,2016-01-26 11:04:23,-21053,
2,Billed,2016-02-14 09:33:12,24834,620.85
3,Payment,2016-02-26 11:04:23,-13944,
4,Billed,2016-03-14 09:33:12,58923,1473.075
5,Payment,2016-03-26 11:04:23,-49769,
6,Billed,2016-04-14 09:33:12,72323,1808.075
7,Payment,2016-04-26 11:04:23,-36127,
8,Billed,2016-05-14 09:33:12,47028,1175.7
9,Payment,2016-05-26 11:04:23,-35892,
10,Billed,2016-06-14 09:33:12,16242,406.05
11,Payment,2016-06-26 11:04:23,-51674,
12,Billed,2016-07-14 09:33:12,47499,1187.475
13,Payment,2016-07-26 11:04:23,-78011,
14,Billed,2016-08-14 09:33:12,51652,1291.3
15,Payment,2016-08-26 11:04:23,-44849,
16,Billed,2016-09-14 09:33:12,51833,1295.825
17,Payment,2016-09-26 11:04:23,-97885,
18,Billed,2016-10-14 09:33:12,77183,1929.575
19,Payment,2016-10-26 11:04:23,-6900,
20,Billed,2016-11-14 09:33:12,67048,1676.2
21,Payment,2016-11-26 11:04:23,-90914,
22,Billed,2016-12-14 09:33:12,89173,2229.325
23,Payment,2016-12-26 11:04:23,-31203,
24,Billed,2017-01-14 09:33:12,18407,460.175
25,Payment,2017-01-26 11:04:23,-53624,
26,Billed,2017-02-14 09:33:12,65916,1647.9
27,Payment,2017-02-26 11:04:23,-91451,
28,Billed,2017-03-14 09:33:12,15833,395.825
29,Payment,2017-03-26 11:04:23,-97788,
30,Billed,2017-04-14 09:33:12,37214,930.35
31,Payment,2017-04-26 11:04:23,-30791,
32,Billed,2017-05-14 09:33:12,85887,2147.175
33,Payment,2017-05-26 11:04:23,-40342,
34,Billed,2017-06-14 09:33:12,59374,1484.35
35,Payment,2017-06-26 11:04:23,-72322,
36,Billed,2017-07-14 09:33:12,84430,2110.75
37,Payment,2017-07-26 11:04:23,-11746,
38,Billed,2017-08-14 09:33:12,48123,1203.075
39,Payment,2017-08-26 11:04:23,-99216,
40,Billed,2017-09-14 09:33:12,96256,2406.4
41,Payment,2017-09-26 11:04:23,-72206,
42,Billed,2017-10-14 09:33:12,29539,738.475
43,Payment,2017-10-26 11:04:23,-46553,
44,Billed,2017-11-14 09:33:12,57872,1446.8
45,Payment,2017-11-26 11:04:23,-75626,
46,Billed,2017-12-14 09:33:12,31880,797.0
47,Payment,2017-12-26 11:04:23,-25987,
48,Billed,2018-01-14 09:33:12,84695,2117.375
49,Payment,2018-01-26 11:04:23,-98686,
50,Billed,2018-02-14 09:33:12,94640,2366.0
51,Payment,2018-02-26 11:04:23,-73950,
52,Billed,2018-03-14 09:33:12,26136,653.4
53,Payment,2018-03-26 11:04:23,-69443,
54,Billed,2018-04-14 09:33:12,5021,125.525
55,Payment,2018-04-26 11:04:23,-53334,
56,Billed,2018-05-14 09:33:12,18411,460.275
57,Payment,2018-05-26 11:04:23,-16198,
58,Billed,2018-06-14 09:33:12,10389,259.725
59,Payment,2018-06-26 11:04:23,-93727,
60,Billed,2018-07-14 09:33:12,28227,705.675
61,Payment,2018-07-26 11:04:23,-12048,
62,Billed,2018-08-14 09:33:12,28029,700.725
63,Payment,2018-08-26 11:04:23,-44521,
64,Billed,2018-09-14 09:33:12,65492,1637.3
65,Payment,2018-09-26 11:04:23,-65353,
66,Billed,2018-10-14 09:33:12,10119,252.975
67,Payment,2018-10-26 11:04:23,-23032,
68,Billed,2018-11-14 09:33:12,91958,2298.95
69,Payment,2018-11-26 11:04:23,-86972,
70,Billed,2018-12-14 09:33:12,42240,1056.0
71,Payment,2018-12-26 11:04:23,-70024,
72,Billed,2019-01-14 09:33:12,71608,1790.2
73,Payment,2019-01-26 11:04:23,-84664,
74,Billed,2019-02-14 09:33:12,67615,1690.375
75,Payment,2019-02-26 11:04:23,-76088,
76,Billed,2019-03-14 09:33:12,9884,247.1
77,Payment,2019-03-26 11:04:23,-10359,
78,Billed,2019-04-14 09:33:12,69593,1739.825
79,Payment,2019-04-26 11:04:23,-87309,
80,Billed,2019-05-14 09:33:12,37009,925.225
