,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,89004,2225.1
1,Vend,2016-02-14 09:33:12,10653,266.325
2,Vend,2016-03-14 09:33:12,86817,2170.425
3,Vend,2016-04-14 09:33:12,51294,1282.35
4,Vend,2016-05-14 09:33:12,38380,959.5
5,Vend,2016-06-14 09:33:12,20324,508.1
6,Vend,2016-07-14 09:33:12,28209,705.225
7,Vend,2016-08-14 09:33:12,53601,1340.025
8,Vend,2016-09-14 09:33:12,96668,2416.7
9,Vend,2016-10-14 09:33:12,7246,181.15
10,Vend,2016-11-14 09:33:12,67371,1684.275
11,Vend,2016-12-14 09:33:12,31968,799.2
12,Vend,2017-01-14 09:33:12,47761,1194.025
13,Vend,2017-02-14 09:33:12,72686,1817.15
14,Vend,2017-03-14 09:33:12,67058,1676.45
15,Vend,2017-04-14 09:33:12,13700,342.5
16,Vend,2017-05-14 09:33:12,22279,556.975
17,Vend,2017-06-14 09:33:12,90663,2266.575
18,Vend,2017-07-14 09:33:12,97608,2440.2
19,Vend,2017-08-14 09:33:12,45493,1137.325
20,Vend,2017-09-14 09:33:12,73010,1825.25
21,Vend,2017-10-14 09:33:12,91131,2278.275
22,Vend,2017-11-14 09:33:12,42961,1074.025
23,Vend,2017-12-14 09:33:12,40855,1021.375
24,Vend,2018-01-14 09:33:12,13424,335.6
25,Vend,2018-02-14 09:33:12,8887,222.175
26,Vend,2018-03-14 09:33:12,20544,513.6
27,Vend,2018-04-14 09:33:12,44721,1118.025
28,Vend,2018-05-14 09:33:12,92768,2319.2
29,Vend,2018-06-14 09:33:12,66510,1662.75
30,Vend,2018-07-14 09:33:12,35682,892.05
31,Vend,2018-08-14 09:33:12,83937,2098.425
32,Vend,2018-09-14 09:33:12,98694,2467.35
33,Vend,2018-10-14 09:33:12,91625,2290.625
34,Vend,2018-11-14 09:33:12,5830,145.75
35,Vend,2018-12-14 09:33:12,25927,648.175
36,Vend,2019-01-14 09:33:12,63205,1580.125
37,Vend,2019-02-14 09:33:12,11921,298.025
38,Vend,2019-03-14 09:33:12,85301,2132.525
39,Vend,2019-04-14 09:33:12,34047,851.175
40,Vend,2019-05-14 09:33:12,13972,349.3
41,Vend,2019-06-14 09:33:12,99552,2488.8
42,Vend,2019-07-14 09:33:12,98067,2451.675
43,Vend,2019-08-14 09:33:12,49413,1235.325
44,Vend,2019-09-14 09:33:12,84338,2108.45
45,Vend,2019-10-14 09:33:12,97344,2433.6
46,Vend,2019-11-14 09:33:12,79392,1984.8
47,Vend,2019-12-14 09:33:12,28714,717.85
48,Vend,2020-01-14 09:33:12,32186,804.65
49,Vend,2020-02-14 09:33:12,88271,2206.775
50,Vend,2020-03-14 09:33:12,68055,1701.375
51,Vend,2020-04-14 09:33:12,21150,528.75
52,Vend,2020-05-14 09:33:12,52100,1302.5
53,Vend,2020-06-14 09:33:12,47250,1181.25
54,Vend,2020-07-14 09:33:12,22901,572.525
55,Vend,2020-08-14 09:33:12,31639,790.975
56,Vend,2020-09-14 09:33:12,25934,648.35
57,Vend,2020-10-14 09:33:12,73929,1848.225
58,Vend,2020-11-14 09:33:12,79473,1986.825
59,Vend,2020-12-14 09:33:12,82972,2074.3
60,Vend,2021-01-14 09:33:12,62616,1565.4
61,Vend,2021-02-14 09:33:12,32594,814.85
62,Vend,2021-03-14 09:33:12,72500,1812.5
63,Vend,2021-04-14 09:33:12,97705,2442.625
64,Vend,2021-05-14 09:33:12,67644,1691.1
65,Vend,2021-06-14 09:33:12,32330,808.25
66,Vend,2021-07-14 09:33:12,9636,240.9
67,Vend,2021-08-14 09:33:12,3976,99.4
68,Vend,2021-09-14 09:33:12,21304,532.6
69,Vend,2021-10-14 09:33:12,18181,454.525
70,Vend,2021-11-14 09:33:12,43892,1097.3
71,Vend,2021-12-14 09:33:12,79345,1983.625
72,Vend,2022-01-14 09:33:12,41226,1030.65
