,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,75557,1888.925
1,Payment,2016-01-26 11:04:23,-45673,
2,Billed,2016-02-14 09:33:12,95271,2381.775
3,Payment,2016-02-26 11:04:23,-79035,
4,Billed,2016-03-14 09:33:12,85297,2132.425
5,Payment,2016-03-26 11:04:23,-69773,
6,Billed,2016-04-14 09:33:12,31762,794.05
7,Payment,2016-04-26 11:04:23,-68926,
8,Billed,2016-05-14 09:33:12,29673,741.825
9,Payment,2016-05-26 11:04:23,-92201,
10,Billed,2016-06-14 09:33:12,34946,873.65
11,Payment,2016-06-26 11:04:23,-94134,
12,Billed,2016-07-14 09:33:12,54589,1364.725
13,Payment,2016-07-26 11:04:23,-63810,
14,Billed,2016-08-14 09:33:12,51318,1282.95
15,Payment,2016-08-26 11:04:23,-16186,
16,Billed,2016-09-14 09:33:12,97211,2430.275
17,Payment,2016-09-26 11:04:23,-67750,
18,Billed,2016-10-14 09:33:12,10390,259.75
19,Payment,2016-10-26 11:04:23,-18606,
20,Billed,2016-11-14 09:33:12,45367,1134.175
21,Payment,2016-11-26 11:04:23,-3834,
22,Billed,2016-12-14 09:33:12,74729,1868.225
23,Payment,2016-12-26 11:04:23,-9121,
24,Billed,2017-01-14 09:33:12,17418,435.45
25,Payment,2017-01-26 11:04:23,-58313,
26,Billed,2017-02-14 09:33:12,52604,1315.1
27,Payment,2017-02-26 11:04:23,-89644,
28,Billed,2017-03-14 09:33:12,96821,2420.525
29,Payment,2017-03-26 11:04:23,-18417,
30,Billed,2017-04-14 09:33:12,65224,1630.6
31,Payment,2017-04-26 11:04:23,-58577,
32,Billed,2017-05-14 09:33:12,61580,1539.5
33,Payment,2017-05-26 11:04:23,-53816,
34,Billed,2017-06-14 09:33:12,12223,305.575
35,Payment,2017-06-26 11:04:23,-29975,
36,Billed,2017-07-14 09:33:12,33489,837.225
37,Payment,2017-07-26 11:04:23,-36518,
38,Billed,2017-08-14 09:33:12,85207,2130.175
39,Payment,2017-08-26 11:04:23,-42561,
40,Billed,2017-09-14 09:33:12,13817,345.425
41,Payment,2017-09-26 11:04:23,-15862,
42,Billed,2017-10-14 09:33:12,82212,2055.3
43,Payment,2017-10-26 11:04:23,-24333,
44,Billed,2017-11-14 09:33:12,55661,1391.525
45,Payment,2017-11-26 11:04:23,-27237,
46,Billed,2017-12-14 09:33:12,45478,1136.95
47,Payment,2017-12-26 11:04:23,-90631,
48,Billed,2018-01-14 09:33:12,58043,1451.075
49,Payment,2018-01-26 11:04:23,-21721,
50,Billed,2018-02-14 09:33:12,65630,1640.75
51,Payment,2018-02-26 11:04:23,-62417,
52,Billed,2018-03-14 09:33:12,74362,1859.05
53,Payment,2018-03-26 11:04:23,-92203,
54,Billed,2018-04-14 09:33:12,57539,1438.475
55,Payment,2018-04-26 11:04:23,-51407,
56,Billed,2018-05-14 09:33:12,93271,2331.775
57,Payment,2018-05-26 11:04:23,-68636,
58,Billed,2018-06-14 09:33:12,40517,1012.925
59,Payment,2018-06-26 11:04:23,-14362,
60,Billed,2018-07-14 09:33:12,14259,356.475
61,Payment,2018-07-26 11:04:23,-15415,
62,Billed,2018-08-14 09:33:12,44948,1123.7
63,Payment,2018-08-26 11:04:23,-18346,
64,Billed,2018-09-14 09:33:12,32719,817.975
65,Payment,2018-09-26 11:04:23,-88595,
66,Billed,2018-10-14 09:33:12,63373,1584.325
67,Payment,2018-10-26 11:04:23,-21593,
68,Billed,2018-11-14 09:33:12,68218,1705.45
69,Payment,2018-11-26 11:04:23,-31406,
70,Billed,2018-12-14 09:33:12,25848,646.2
71,Payment,2018-12-26 11:04:23,-6388,
72,Billed,2019-01-14 09:33:12,13426,335.65
73,Payment,2019-01-26 11:04:23,-54570,
74,Billed,2019-02-14 09:33:12,82149,2053.725
75,Payment,2019-02-26 11:04:23,-67882,
76,Billed,2019-03-14 09:33:12,46565,1164.125
77,Payment,2019-03-26 11:04:23,-37513,
78,Billed,2019-04-14 09:33:12,96941,2423.525
79,Payment,2019-04-26 11:04:23,-33277,
80,Billed,2019-05-14 09:33:12,92824,2320.6
81,Payment,2019-05-26 11:04:23,-22311,
82,Billed,2019-06-14 09:33:12,94905,2372.625
83,Payment,2019-06-26 11:04:23,-51815,
84,Billed,2019-07-14 09:33:12,96242,2406.05
85,Payment,2019-07-26 11:04:23,-57054,
86,Billed,2019-08-14 09:33:12,77610,1940.25
87,Payment,2019-08-26 11:04:23,-69662,
88,Billed,2019-09-14 09:33:12,17258,431.45
89,Payment,2019-09-26 11:04:23,-98873,
90,Billed,2019-10-14 09:33:12,80070,2001.75
91,Payment,2019-10-26 11:04:23,-41294,
92,Billed,2019-11-14 09:33:12,18558,463.95
93,Payment,2019-11-26 11:04:23,-68358,
94,Billed,2019-12-14 09:33:12,78544,1963.6
95,Payment,2019-12-26 11:04:23,-27814,
96,Billed,2020-01-14 09:33:12,43624,1090.6
97,Payment,2020-01-26 11:04:23,-5667,
98,Billed,2020-02-14 09:33:12,43871,1096.775
99,Payment,2020-02-26 11:04:23,-79369,
100,Billed,2020-03-14 09:33:12,53034,1325.85
101,Payment,2020-03-26 11:04:23,-9437,
102,Billed,2020-04-14 09:33:12,62207,1555.175
103,Payment,2020-04-26 11:04:23,-21187,
104,Billed,2020-05-14 09:33:12,3140,78.5
105,Payment,2020-05-26 11:04:23,-88845,
106,Billed,2020-06-14 09:33:12,29601,740.025
107,Payment,2020-06-26 11:04:23,-7372,
108,Billed,2020-07-14 09:33:12,84618,2115.45
109,Payment,2020-07-26 11:04:23,-25616,
110,Billed,2020-08-14 09:33:12,60184,1504.6
111,Payment,2020-08-26 11:04:23,-5730,
112,Billed,2020-09-14 09:33:12,93192,2329.8
113,Payment,2020-09-26 11:04:23,-25480,
114,Billed,2020-10-14 09:33:12,62929,1573.225
115,Payment,2020-10-26 11:04:23,-96353,
116,Billed,2020-11-14 09:33:12,56119,1402.975
117,Payment,2020-11-26 11:04:23,-89290,
118,Billed,2020-12-14 09:33:12,40041,1001.025
119,Payment,2020-12-26 11:04:23,-91501,
120,Billed,2021-01-14 09:33:12,83992,2099.8
121,Payment,2021-01-26 11:04:23,-30667,
122,Billed,2021-02-14 09:33:12,99785,2494.625
123,Payment,2021-02-26 11:04:23,-24203,
124,Billed,2021-03-14 09:33:12,18467,461.675
125,Payment,2021-03-26 11:04:23,-30928,
126,Billed,2021-04-14 09:33:12,46908,1172.7
127,Payment,2021-04-26 11:04:23,-76105,
128,Billed,2021-05-14 09:33:12,5195,129.875
129,Payment,2021-05-26 11:04:23,-59710,
130,Billed,2021-06-14 09:33:12,57010,1425.25
131,Payment,2021-06-26 11:04:23,-23686,
132,Billed,2021-07-14 09:33:12,16520,413.0
133,Payment,2021-07-26 11:04:23,-80403,
134,Billed,2021-08-14 09:33:12,78747,1968.675
135,Payment,2021-08-26 11:04:23,-7572,
136,Billed,2021-09-14 09:33:12,92674,2316.85
137,Payment,2021-09-26 11:04:23,-81446,
138,Billed,2021-10-14 09:33:12,16482,412.05
139,Payment,2021-10-26 11:04:23,-47439,
140,Billed,2021-11-14 09:33:12,11958,298.95
141,Payment,2021-11-26 11:04:23,-63192,
142,Billed,2021-12-14 09:33:12,80258,2006.45
143,Payment,2021-12-26 11:04:23,-91849,
144,Billed,2022-01-14 09:33:12,75003,1875.075
145,Payment,2022-01-26 11:04:23,-16528,
