,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,36824,920.6
1,Payment,2016-01-26 11:04:23,-90140,
2,Billed,2016-02-14 09:33:12,33984,849.6
3,Payment,2016-02-26 11:04:23,-82916,
4,Billed,2016-03-14 09:33:12,29625,740.625
5,Payment,2016-03-26 11:04:23,-21758,
6,Billed,2016-04-14 09:33:12,34872,871.8
7,Payment,2016-04-26 11:04:23,-26195,
8,Billed,2016-05-14 09:33:12,92508,2312.7
9,Payment,2016-05-26 11:04:23,-55362,
10,Billed,2016-06-14 09:33:12,61652,1541.3
11,Payment,2016-06-26 11:04:23,-74349,
12,Billed,2016-07-14 09:33:12,76972,1924.3
13,Payment,2016-07-26 11:04:23,-79058,
14,Billed,2016-08-14 09:33:12,39222,980.55
15,Payment,2016-08-26 11:04:23,-31037,
16,Billed,2016-09-14 09:33:12,9739,243.475
17,Payment,2016-09-26 11:04:23,-14117,
18,Billed,2016-10-14 09:33:12,98766,2469.15
19,Payment,2016-10-26 11:04:23,-95172,
20,Billed,2016-11-14 09:33:12,24390,609.75
21,Payment,2016-11-26 11:04:23,-2018,
22,Billed,2016-12-14 09:33:12,64325,1608.125
23,Payment,2016-12-26 11:04:23,-5736,
24,Billed,2017-01-14 09:33:12,31221,780.525
25,Payment,2017-01-26 11:04:23,-94787,
26,Billed,2017-02-14 09:33:12,44874,1121.85
27,Payment,2017-02-26 11:04:23,-20586,
28,Billed,2017-03-14 09:33:12,5110,127.75
29,Payment,2017-03-26 11:04:23,-99215,
30,Billed,2017-04-14 09:33:12,61974,1549.35
31,Payment,2017-04-26 11:04:23,-26055,
32,Billed,2017-05-14 09:33:12,67501,1687.525
33,Payment,2017-05-26 11:04:23,-60446,
34,Billed,2017-06-14 09:33:12,99022,2475.55
35,Payment,2017-06-26 11:04:23,-95076,
36,Billed,2017-07-14 09:33:12,94492,2362.3
37,Payment,2017-07-26 11:04:23,-69866,
38,Billed,2017-08-14 09:33:12,80830,2020.75
39,Payment,2017-08-26 11:04:23,-44762,
40,Billed,2017-09-14 09:33:12,60921,1523.025
41,Payment,2017-09-26 11:04:23,-59578,
42,Billed,2017-10-14 09:33:12,89440,2236.0
43,Payment,2017-10-26 11:04:23,-67040,
44,Billed,2017-11-14 09:33:12,37341,933.525
45,Payment,2017-11-26 11:04:23,-52902,
46,Billed,2017-12-14 09:33:12,5610,140.25
47,Payment,2017-12-26 11:04:23,-88878,
48,Billed,2018-01-14 09:33:12,11690,292.25
49,Payment,2018-01-26 11:04:23,-6266,
50,Billed,2018-02-14 09:33:12,11846,296.15
51,Payment,2018-02-26 11:04:23,-60692,
52,Billed,2018-03-14 09:33:12,47345,1183.625
53,Payment,2018-03-26 11:04:23,-60956,
54,Billed,2018-04-14 09:33:12,22881,572.025
55,Payment,2018-04-26 11:04:23,-92861,
56,Billed,2018-05-14 09:33:12,35220,880.5
57,Payment,2018-05-26 11:04:23,-32074,
58,Billed,2018-06-14 09:33:12,84890,2122.25
59,Payment,2018-06-26 11:04:23,-3711,
60,Billed,2018-07-14 09:33:12,77063,1926.575
61,Payment,2018-07-26 11:04:23,-64657,
62,Billed,2018-08-14 09:33:12,11556,288.9
63,Payment,2018-08-26 11:04:23,-5392,
64,Billed,2018-09-14 09:33:12,86429,2160.725
65,Payment,2018-09-26 11:04:23,-11199,
66,Billed,2018-10-14 09:33:12,15943,398.575
67,Payment,2018-10-26 11:04:23,-11365,
68,Billed,2018-11-14 09:33:12,2726,68.15
69,Payment,2018-11-26 11:04:23,-23101,
70,Billed,2018-12-14 09:33:12,99629,2490.725
71,Payment,2018-12-26 11:04:23,-47062,
72,Billed,2019-01-14 09:33:12,92676,2316.9
73,Payment,2019-01-26 11:04:23,-64442,
74,Billed,2019-02-14 09:33:12,18755,468.875
75,Payment,2019-02-26 11:04:23,-64690,
76,Billed,2019-03-14 09:33:12,42438,1060.95
77,Payment,2019-03-26 11:04:23,-25544,
78,Billed,2019-04-14 09:33:12,65333,1633.325
79,Payment,2019-04-26 11:04:23,-63680,
80,Billed,2019-05-14 09:33:12,23756,593.9
81,Payment,2019-05-26 11:04:23,-40677,
82,Billed,2019-06-14 09:33:12,47054,1176.35
83,Payment,2019-06-26 11:04:23,-53973,
84,Billed,2019-07-14 09:33:12,72205,1805.125
85,Payment,2019-07-26 11:04:23,-4356,
86,Billed,2019-08-14 09:33:12,14998,374.95
87,Payment,2019-08-26 11:04:23,-36673,
88,Billed,2019-09-14 09:33:12,53633,1340.825
89,Payment,2019-09-26 11:04:23,-35790,
90,Billed,2019-10-14 09:33:12,37925,948.125
91,Payment,2019-10-26 11:04:23,-86162,
92,Billed,2019-11-14 09:33:12,84326,2108.15
93,Payment,2019-11-26 11:04:23,-79224,
94,Billed,2019-12-14 09:33:12,50060,1251.5
95,Payment,2019-12-26 11:04:23,-5374,
96,Billed,2020-01-14 09:33:12,65002,1625.05
97,Payment,2020-01-26 11:04:23,-27261,
98,Billed,2020-02-14 09:33:12,68461,1711.525
99,Payment,2020-02-26 11:04:23,-32318,
100,Billed,2020-03-14 09:33:12,25696,642.4
101,Payment,2020-03-26 11:04:23,-72315,
102,Billed,2020-04-14 09:33:12,36217,905.425
103,Payment,2020-04-26 11:04:23,-49574,
104,Billed,2020-05-14 09:33:12,2573,64.325
105,Payment,2020-05-26 11:04:23,-56033,
106,Billed,2020-06-14 09:33:12,18621,465.525
107,Payment,2020-06-26 11:04:23,-41943,
108,Billed,2020-07-14 09:33:12,51347,1283.675
109,Payment,2020-07-26 11:04:23,-2955,
110,Billed,2020-08-14 09:33:12,18095,452.375
111,Payment,2020-08-26 11:04:23,-69560,
112,Billed,2020-09-14 09:33:12,44509,1112.725
113,Payment,2020-09-26 11:04:23,-80791,
114,Billed,2020-10-14 09:33:12,22598,564.95
115,Payment,2020-10-26 11:04:23,-97635,
116,Billed,2020-11-14 09:33:12,99434,2485.85
117,Payment,2020-11-26 11:04:23,-21395,
118,Billed,2020-12-14 09:33:12,11291,282.275
119,Payment,2020-12-26 11:04:23,-67529,
120,Billed,2021-01-14 09:33:12,47844,1196.1
121,Payment,2021-01-26 11:04:23,-39351,
122,Billed,2021-02-14 09:33:12,78179,1954.475
123,Payment,2021-02-26 11:04:23,-98416,
124,Billed,2021-03-14 09:33:12,93421,2335.525
125,Payment,2021-03-26 11:04:23,-57066,
126,Billed,2021-04-14 09:33:12,58536,1463.4
127,Payment,2021-04-26 11:04:23,-24022,
128,Billed,2021-05-14 09:33:12,30136,753.4
129,Payment,2021-05-26 11:04:23,-99102,
130,Billed,2021-06-14 09:33:12,67987,1699.675
131,Payment,2021-06-26 11:04:23,-38998,
132,Billed,2021-07-14 09:33:12,86470,2161.75
133,Payment,2021-07-26 11:04:23,-70555,
134,Billed,2021-08-14 09:33:12,75560,1889.0
135,Payment,2021-08-26 11:04:23,-24991,
136,Billed,2021-09-14 09:33:12,40540,1013.5
137,Payment,2021-09-26 11:04:23,-76301,
138,Billed,2021-10-14 09:33:12,28200,705.0
139,Payment,2021-10-26 11:04:23,-31482,
140,Billed,2021-11-14 09:33:12,10157,253.925
141,Payment,2021-11-26 11:04:23,-53100,
142,Billed,2021-12-14 09:33:12,66497,1662.425
143,Payment,2021-12-26 11:04:23,-45779,
144,Billed,2022-01-14 09:33:12,68041,1701.025
145,Payment,2022-01-26 11:04:23,-30963,
