,Type,Date,Amount,Unit
0,Vend,2016-01-14 09:33:12,29496,737.4
1,Vend,2016-02-14 09:33:12,84861,2121.525
2,Vend,2016-03-14 09:33:12,47748,1193.7
3,Vend,2016-04-14 09:33:12,91984,2299.6
4,Vend,2016-05-14 09:33:12,19293,482.325
5,Vend,2016-06-14 09:33:12,95861,2396.525
6,Vend,2016-07-14 09:33:12,88739,2218.475
7,Vend,2016-08-14 09:33:12,64867,1621.675
8,Vend,2016-09-14 09:33:12,38681,967.025
9,Vend,2016-10-14 09:33:12,6802,170.05
10,Vend,2016-11-14 09:33:12,13164,329.1
11,Vend,2016-12-14 09:33:12,99042,2476.05
12,Vend,2017-01-14 09:33:12,62199,1554.975
13,Vend,2017-02-14 09:33:12,7145,178.625
14,Vend,2017-03-14 09:33:12,36381,909.525
15,Vend,2017-04-14 09:33:12,66389,1659.725
16,Vend,2017-05-14 09:33:12,74493,1862.325
17,Vend,2017-06-14 09:33:12,18345,458.625
18,Vend,2017-07-14 09:33:12,22133,553.325
19,Vend,2017-08-14 09:33:12,30002,750.05
20,Vend,2017-09-14 09:33:12,2244,56.1
21,Vend,2017-10-14 09:33:12,44331,1108.275
22,Vend,2017-11-14 09:33:12,64167,1604.175
23,Vend,2017-12-14 09:33:12,46738,1168.45
24,Vend,2018-01-14 09:33:12,75939,1898.475
25,Vend,2018-02-14 09:33:12,53707,1342.675
26,Vend,2018-03-14 09:33:12,52746,1318.65
27,Vend,2018-04-14 09:33:12,92818,2320.45
28,Vend,2018-05-14 09:33:12,56622,1415.55
29,Vend,2018-06-14 09:33:12,34104,852.6
30,Vend,2018-07-14 09:33:12,98575,2464.375
31,Vend,2018-08-14 09:33:12,89306,2232.65
32,Vend,2018-09-14 09:33:12,84862,2121.55
33,Vend,2018-10-14 09:33:12,17617,440.425
34,Vend,2018-11-14 09:33:12,4742,118.55
35,Vend,2018-12-14 09:33:12,37306,932.65
36,Vend,2019-01-14 09:33:12,60932,1523.3
37,Vend,2019-02-14 09:33:12,98526,2463.15
38,Vend,2019-03-14 09:33:12,37844,946.1
39,Vend,2019-04-14 09:33:12,56899,1422.475
40,Vend,2019-05-14 09:33:12,40905,1022.625
41,Vend,2019-06-14 09:33:12,65845,1646.125
42,Vend,2019-07-14 09:33:12,27567,689.175
43,Vend,2019-08-14 09:33:12,13429,335.725
44,Vend,2019-09-14 09:33:12,84957,2123.925
45,Vend,2019-10-14 09:33:12,15671,391.775
46,Vend,2019-11-14 09:33:12,26672,666.8
47,Vend,2019-12-14 09:33:12,35058,876.45
48,Vend,2020-01-14 09:33:12,38686,967.15
49,Vend,2020-02-14 09:33:12,15100,377.5
50,Vend,2020-03-14 09:33:12,26632,665.8
51,Vend,2020-04-14 09:33:12,29332,733.3
52,Vend,2020-05-14 09:33:12,83297,2082.425
53,Vend,2020-06-14 09:33:12,93455,2336.375
54,Vend,2020-07-14 09:33:12,14409,360.225
55,Vend,2020-08-14 09:33:12,12283,307.075
56,Vend,2020-09-14 09:33:12,57931,1448.275
57,Vend,2020-10-14 09:33:12,37513,937.825
58,Vend,2020-11-14 09:33:12,22031,550.775
59,Vend,2020-12-14 09:33:12,5717,142.925
60,Vend,2021-01-14 09:33:12,39478,986.95
61,Vend,2021-02-14 09:33:12,18008,450.2
62,Vend,2021-03-14 09:33:12,45502,1137.55
63,Vend,2021-04-14 09:33:12,73901,1847.525
64,Vend,2021-05-14 09:33:12,37740,943.5
65,Vend,2021-06-14 09:33:12,33460,836.5
66,Vend,2021-07-14 09:33:12,76000,1900.0
67,Vend,2021-08-14 09:33:12,77973,1949.325
68,Vend,2021-09-14 09:33:12,17374,434.35
69,Vend,2021-10-14 09:33:12,87251,2181.275
70,Vend,2021-11-14 09:33:12,26688,667.2
71,Vend,2021-12-14 09:33:12,64640,1616.0
72,Vend,2022-01-14 09:33:12,50979,1274.475
