,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,74531,1863.275
1,Payment,2016-01-26 11:04:23,-17264,
2,Billed,2016-02-14 09:33:12,31533,788.325
3,Payment,2016-02-26 11:04:23,-86319,
4,Billed,2016-03-14 09:33:12,3539,88.475
5,Payment,2016-03-26 11:04:23,-5441,
6,Billed,2016-04-14 09:33:12,70910,1772.75
7,Payment,2016-04-26 11:04:23,-38983,
8,Billed,2016-05-14 09:33:12,10537,263.425
9,Payment,2016-05-26 11:04:23,-8362,
10,Billed,2016-06-14 09:33:12,50184,1254.6
11,Payment,2016-06-26 11:04:23,-4198,
12,Billed,2016-07-14 09:33:12,20541,513.525
13,Payment,2016-07-26 11:04:23,-89696,
14,Billed,2016-08-14 09:33:12,34020,850.5
15,Payment,2016-08-26 11:04:23,-80141,
16,Billed,2016-09-14 09:33:12,39317,982.925
17,Payment,2016-09-26 11:04:23,-12724,
18,Billed,2016-10-14 09:33:12,12695,317.375
19,Payment,2016-10-26 11:04:23,-44756,
20,Billed,2016-11-14 09:33:12,5324,133.1
21,Payment,2016-11-26 11:04:23,-34541,
22,Billed,2016-12-14 09:33:12,75828,1895.7
23,Payment,2016-12-26 11:04:23,-57330,
24,Billed,2017-01-14 09:33:12,42502,1062.55
25,Payment,2017-01-26 11:04:23,-74752,
26,Billed,2017-02-14 09:33:12,92268,2306.7
27,Payment,2017-02-26 11:04:23,-35845,
28,Billed,2017-03-14 09:33:12,86665,2166.625
29,Payment,2017-03-26 11:04:23,-92009,
30,Billed,2017-04-14 09:33:12,57680,1442.0
31,Payment,2017-04-26 11:04:23,-52754,
32,Billed,2017-05-14 09:33:12,80936,2023.4
33,Payment,2017-05-26 11:04:23,-27754,
34,Billed,2017-06-14 09:33:12,56516,1412.9
35,Payment,2017-06-26 11:04:23,-47376,
36,Billed,2017-07-14 09:33:12,65929,1648.225
37,Payment,2017-07-26 11:04:23,-87221,
38,Billed,2017-08-14 09:33:12,41598,1039.95
39,Payment,2017-08-26 11:04:23,-87186,
40,Billed,2017-09-14 09:33:12,48572,1214.3
41,Payment,2017-09-26 11:04:23,-66044,
42,Billed,2017-10-14 09:33:12,14798,369.95
43,Payment,2017-10-26 11:04:23,-26779,
44,Billed,2017-11-14 09:33:12,6439,160.975
45,Payment,2017-11-26 11:04:23,-68784,
46,Billed,2017-12-14 09:33:12,15634,390.85
47,Payment,2017-12-26 11:04:23,-5392,
48,Billed,2018-01-14 09:33:12,21247,531.175
49,Payment,2018-01-26 11:04:23,-36110,
50,Billed,2018-02-14 09:33:12,32164,804.1
51,Payment,2018-02-26 11:04:23,-35514,
52,Billed,2018-03-14 09:33:12,15586,389.65
53,Payment,2018-03-26 11:04:23,-83497,
54,Billed,2018-04-14 09:33:12,68664,1716.6
55,Payment,2018-04-26 11:04:23,-76270,
56,Billed,2018-05-14 09:33:12,45600,1140.0
57,Payment,2018-05-26 11:04:23,-80380,
58,Billed,2018-06-14 09:33:12,51451,1286.275
59,Payment,2018-06-26 11:04:23,-45608,
60,Billed,2018-07-14 09:33:12,41275,1031.875
61,Payment,2018-07-26 11:04:23,-55639,
62,Billed,2018-08-14 09:33:12,86393,2159.825
63,Payment,2018-08-26 11:04:23,-68686,
64,Billed,2018-09-14 09:33:12,15958,398.95
65,Payment,2018-09-26 11:04:23,-71653,
66,Billed,2018-10-14 09:33:12,61114,1527.85
67,Payment,2018-10-26 11:04:23,-36764,
68,Billed,2018-11-14 09:33:12,62030,1550.75
69,Payment,2018-11-26 11:04:23,-72650,
70,Billed,2018-12-14 09:33:12,7541,188.525
71,Payment,2018-12-26 11:04:23,-42058,
72,Billed,2019-01-14 09:33:12,82051,2051.275
73,Payment,2019-01-26 11:04:23,-71497,
74,Billed,2019-02-14 09:33:12,49136,1228.4
75,Payment,2019-02-26 11:04:23,-40287,
76,Billed,2019-03-14 09:33:12,93938,2348.45
77,Payment,2019-03-26 11:04:23,-66741,
78,Billed,2019-04-14 09:33:12,95196,2379.9
79,Payment,2019-04-26 11:04:23,-87732,
80,Billed,2019-05-14 09:33:12,43158,1078.95
81,Payment,2019-05-26 11:04:23,-77164,
82,Billed,2019-06-14 09:33:12,63384,1584.6
83,Payment,2019-06-26 11:04:23,-56926,
84,Billed,2019-07-14 09:33:12,76148,1903.7
85,Payment,2019-07-26 11:04:23,-93972,
86,Billed,2019-08-14 09:33:12,47528,1188.2
87,Payment,2019-08-26 11:04:23,-74875,
88,Billed,2019-09-14 09:33:12,12270,306.75
89,Payment,2019-09-26 11:04:23,-18091,
90,Billed,2019-10-14 09:33:12,56287,1407.175
91,Payment,2019-10-26 11:04:23,-53716,
92,Billed,2019-11-14 09:33:12,33367,834.175
93,Payment,2019-11-26 11:04:23,-38658,
94,Billed,2019-12-14 09:33:12,4988,124.7
95,Payment,2019-12-26 11:04:23,-26876,
96,Billed,2020-01-14 09:33:12,22818,570.45
97,Payment,2020-01-26 11:04:23,-38797,
98,Billed,2020-02-14 09:33:12,24729,618.225
99,Payment,2020-02-26 11:04:23,-22280,
100,Billed,2020-03-14 09:33:12,68081,1702.025
101,Payment,2020-03-26 11:04:23,-14713,
102,Billed,2020-04-14 09:33:12,80730,2018.25
103,Payment,2020-04-26 11:04:23,-4724,
104,Billed,2020-05-14 09:33:12,96006,2400.15
105,Payment,2020-05-26 11:04:23,-47137,
106,Billed,2020-06-14 09:33:12,89519,2237.975
107,Payment,2020-06-26 11:04:23,-90417,
108,Billed,2020-07-14 09:33:12,73936,1848.4
109,Payment,2020-07-26 11:04:23,-89588,
110,Billed,2020-08-14 09:33:12,90957,2273.925
111,Payment,2020-08-26 11:04:23,-20974,
112,Billed,2020-09-14 09:33:12,63778,1594.45
113,Payment,2020-09-26 11:04:23,-83646,
114,Billed,2020-10-14 09:33:12,89794,2244.85
115,Payment,2020-10-26 11:04:23,-19070,
116,Billed,2020-11-14 09:33:12,94587,2364.675
117,Payment,2020-11-26 11:04:23,-90077,
118,Billed,2020-12-14 09:33:12,15348,383.7
119,Payment,2020-12-26 11:04:23,-18729,
120,Billed,2021-01-14 09:33:12,7657,191.425
121,Payment,2021-01-26 11:04:23,-6286,
122,Billed,2021-02-14 09:33:12,13322,333.05
123,Payment,2021-02-26 11:04:23,-66744,
124,Billed,2021-03-14 09:33:12,61894,1547.35
125,Payment,2021-03-26 11:04:23,-14284,
126,Billed,2021-04-14 09:33:12,88061,2201.525
