,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,78950,1973.75
1,Payment,2016-01-26 11:04:23,-14368,
2,Billed,2016-02-14 09:33:12,66722,1668.05
3,Payment,2016-02-26 11:04:23,-25020,
4,Billed,2016-03-14 09:33:12,7067,176.675
5,Payment,2016-03-26 11:04:23,-76344,
6,Billed,2016-04-14 09:33:12,26241,656.025
7,Payment,2016-04-26 11:04:23,-83968,
8,Billed,2016-05-14 09:33:12,13952,348.8
9,Payment,2016-05-26 11:04:23,-51586,
10,Billed,2016-06-14 09:33:12,7489,187.225
11,Payment,2016-06-26 11:04:23,-22781,
12,Billed,2016-07-14 09:33:12,72839,1820.975
13,Payment,2016-07-26 11:04:23,-85924,
14,Billed,2016-08-14 09:33:12,49767,1244.175
15,Payment,2016-08-26 11:04:23,-39870,
16,Billed,2016-09-14 09:33:12,56954,1423.85
17,Payment,2016-09-26 11:04:23,-42411,
18,Billed,2016-10-14 09:33:12,86298,2157.45
19,Payment,2016-10-26 11:04:23,-39483,
20,Billed,2016-11-14 09:33:12,62979,1574.475
21,Payment,2016-11-26 11:04:23,-91517,
22,Billed,2016-12-14 09:33:12,99993,2499.825
23,Payment,2016-12-26 11:04:23,-23943,
24,Billed,2017-01-14 09:33:12,53731,1343.275
25,Payment,2017-01-26 11:04:23,-61230,
26,Billed,2017-02-14 09:33:12,94148,2353.7
27,Payment,2017-02-26 11:04:23,-84271,
28,Billed,2017-03-14 09:33:12,2435,60.875
29,Payment,2017-03-26 11:04:23,-78978,
30,Billed,2017-04-14 09:33:12,12002,300.05
31,Payment,2017-04-26 11:04:23,-57920,
32,Billed,2017-05-14 09:33:12,38970,974.25
33,Payment,2017-05-26 11:04:23,-62773,
34,Billed,2017-06-14 09:33:12,51811,1295.275
35,Payment,2017-06-26 11:04:23,-99753,
36,Billed,2017-07-14 09:33:12,81785,2044.625
37,Payment,2017-07-26 11:04:23,-38726,
38,Billed,2017-08-14 09:33:12,46167,1154.175
39,Payment,2017-08-26 11:04:23,-44728,
40,Billed,2017-09-14 09:33:12,61428,1535.7
41,Payment,2017-09-26 11:04:23,-99116,
42,Billed,2017-10-14 09:33:12,56022,1400.55
43,Payment,2017-10-26 11:04:23,-11373,
44,Billed,2017-11-14 09:33:12,39883,997.075
45,Payment,2017-11-26 11:04:23,-41703,
46,Billed,2017-12-14 09:33:12,9358,233.95
47,Payment,2017-12-26 11:04:23,-75403,
48,Billed,2018-01-14 09:33:12,51935,1298.375
49,Payment,2018-01-26 11:04:23,-83470,
50,Billed,2018-02-14 09:33:12,12844,321.1
51,Payment,2018-02-26 11:04:23,-96047,
52,Billed,2018-03-14 09:33:12,9659,241.475
53,Payment,2018-03-26 11:04:23,-47613,
54,Billed,2018-04-14 09:33:12,99534,2488.35
55,Payment,2018-04-26 11:04:23,-39154,
56,Billed,2018-05-14 09:33:12,60224,1505.6
57,Payment,2018-05-26 11:04:23,-60375,
58,Billed,2018-06-14 09:33:12,44965,1124.125
59,Payment,2018-06-26 11:04:23,-16123,
60,Billed,2018-07-14 09:33:12,89147,2228.675
61,Payment,2018-07-26 11:04:23,-40788,
62,Billed,2018-08-14 09:33:12,39519,987.975
63,Payment,2018-08-26 11:04:23,-2700,
64,Billed,2018-09-14 09:33:12,78171,1954.275
65,Payment,2018-09-26 11:04:23,-18107,
66,Billed,2018-10-14 09:33:12,64603,1615.075
67,Payment,2018-10-26 11:04:23,-8272,
68,Billed,2018-11-14 09:33:12,4419,110.475
69,Payment,2018-11-26 11:04:23,-24076,
70,Billed,2018-12-14 09:33:12,92038,2300.95
71,Payment,2018-12-26 11:04:23,-34961,
72,Billed,2019-01-14 09:33:12,47888,1197.2
73,Payment,2019-01-26 11:04:23,-23452,
74,Billed,2019-02-14 09:33:12,67477,1686.925
75,Payment,2019-02-26 11:04:23,-29371,
76,Billed,2019-03-14 09:33:12,7679,191.975
77,Payment,2019-03-26 11:04:23,-27232,
78,Billed,2019-04-14 09:33:12,46758,1168.95
79,Payment,2019-04-26 11:04:23,-97620,
80,Billed,2019-05-14 09:33:12,50737,1268.425
81,Payment,2019-05-26 11:04:23,-26157,
82,Billed,2019-06-14 09:33:12,68224,1705.6
83,Payment,2019-06-26 11:04:23,-16869,
84,Billed,2019-07-14 09:33:12,8813,220.325
85,Payment,2019-07-26 11:04:23,-52195,
86,Billed,2019-08-14 09:33:12,68421,1710.525
87,Payment,2019-08-26 11:04:23,-64423,
88,Billed,2019-09-14 09:33:12,72638,1815.95
89,Payment,2019-09-26 11:04:23,-73006,
90,Billed,2019-10-14 09:33:12,38610,965.25
91,Payment,2019-10-26 11:04:23,-78489,
92,Billed,2019-11-14 09:33:12,79891,1997.275
93,Payment,2019-11-26 11:04:23,-70583,
94,Billed,2019-12-14 09:33:12,68635,1715.875
95,Payment,2019-12-26 11:04:23,-33749,
96,Billed,2020-01-14 09:33:12,86182,2154.55
97,Payment,2020-01-26 11:04:23,-36884,
98,Billed,2020-02-14 09:33:12,18641,466.025
99,Payment,2020-02-26 11:04:23,-82212,
100,Billed,2020-03-14 09:33:12,72682,1817.05
101,Payment,2020-03-26 11:04:23,-61010,
102,Billed,2020-04-14 09:33:12,41194,1029.85
103,Payment,2020-04-26 11:04:23,-77629,
104,Billed,2020-05-14 09:33:12,31954,798.85
105,Payment,2020-05-26 11:04:23,-61811,
106,Billed,2020-06-14 09:33:12,81731,2043.275
107,Payment,2020-06-26 11:04:23,-3397,
108,Billed,2020-07-14 09:33:12,91300,2282.5
109,Payment,2020-07-26 11:04:23,-4100,
110,Billed,2020-08-14 09:33:12,49788,1244.7
111,Payment,2020-08-26 11:04:23,-19892,
112,Billed,2020-09-14 09:33:12,71783,1794.575
113,Payment,2020-09-26 11:04:23,-37907,
114,Billed,2020-10-14 09:33:12,31535,788.375
115,Payment,2020-10-26 11:04:23,-13788,
116,Billed,2020-11-14 09:33:12,91422,2285.55
117,Payment,2020-11-26 11:04:23,-28904,
118,Billed,2020-12-14 09:33:12,39849,996.225
119,Payment,2020-12-26 11:04:23,-2576,
120,Billed,2021-01-14 09:33:12,15254,381.35
121,Payment,2021-01-26 11:04:23,-49686,
122,Billed,2021-02-14 09:33:12,68667,1716.675
123,Payment,2021-02-26 11:04:23,-30837,
124,Billed,2021-03-14 09:33:12,20840,521.0
125,Payment,2021-03-26 11:04:23,-68428,
126,Billed,2021-04-14 09:33:12,15796,394.9
127,Payment,2021-04-26 11:04:23,-61455,
128,Billed,2021-05-14 09:33:12,52093,1302.325
129,Payment,2021-05-26 11:04:23,-13074,
130,Billed,2021-06-14 09:33:12,92480,2312.0
131,Payment,2021-06-26 11:04:23,-97201,
132,Billed,2021-07-14 09:33:12,47908,1197.7
133,Payment,2021-07-26 11:04:23,-99745,
134,Billed,2021-08-14 09:33:12,11917,297.925
135,Payment,2021-08-26 11:04:23,-10262,
136,Billed,2021-09-14 09:33:12,84683,2117.075
137,Payment,2021-09-26 11:04:23,-60746,
138,Billed,2021-10-14 09:33:12,29956,748.9
139,Payment,2021-10-26 11:04:23,-81971,
140,Billed,2021-11-14 09:33:12,51665,1291.625
141,Payment,2021-11-26 11:04:23,-17701,
142,Billed,2021-12-14 09:33:12,82730,2068.25
143,Payment,2021-12-26 11:04:23,-5803,
144,Billed,2022-01-14 09:33:12,25420,635.5
145,Payment,2022-01-26 11:04:23,-71445,
