,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,28565,714.125
1,Payment,2016-01-26 11:04:23,-32076,
2,Billed,2016-02-14 09:33:12,58168,1454.2
3,Payment,2016-02-26 11:04:23,-78192,
4,Billed,2016-03-14 09:33:12,48945,1223.625
5,Payment,2016-03-26 11:04:23,-23809,
6,Billed,2016-04-14 09:33:12,78895,1972.375
7,Payment,2016-04-26 11:04:23,-13534,
8,Billed,2016-05-14 09:33:12,19632,490.8
9,Payment,2016-05-26 11:04:23,-12539,
10,Billed,2016-06-14 09:33:12,60090,1502.25
11,Payment,2016-06-26 11:04:23,-30896,
12,Billed,2016-07-14 09:33:12,33794,844.85
13,Payment,2016-07-26 11:04:23,-58717,
14,Billed,2016-08-14 09:33:12,60493,1512.325
15,Payment,2016-08-26 11:04:23,-25181,
16,Billed,2016-09-14 09:33:12,46596,1164.9
17,Payment,2016-09-26 11:04:23,-93329,
18,Billed,2016-10-14 09:33:12,82705,2067.625
19,Payment,2016-10-26 11:04:23,-28548,
20,Billed,2016-11-14 09:33:12,91133,2278.325
21,Payment,2016-11-26 11:04:23,-80141,
22,Billed,2016-12-14 09:33:12,5085,127.125
23,Payment,2016-12-26 11:04:23,-67147,
24,Billed,2017-01-14 09:33:12,40639,1015.975
25,Payment,2017-01-26 11:04:23,-53739,
26,Billed,2017-02-14 09:33:12,93239,2330.975
27,Payment,2017-02-26 11:04:23,-47898,
28,Billed,2017-03-14 09:33:12,78096,1952.4
29,Payment,2017-03-26 11:04:23,-41627,
30,Billed,2017-04-14 09:33:12,32212,805.3
31,Payment,2017-04-26 11:04:23,-62239,
32,Billed,2017-05-14 09:33:12,3198,79.95
33,Payment,2017-05-26 11:04:23,-99495,
34,Billed,2017-06-14 09:33:12,52910,1322.75
35,Payment,2017-06-26 11:04:23,-68374,
36,Billed,2017-07-14 09:33:12,90433,2260.825
37,Payment,2017-07-26 11:04:23,-42032,
38,Billed,2017-08-14 09:33:12,8070,201.75
39,Payment,2017-08-26 11:04:23,-77830,
40,Billed,2017-09-14 09:33:12,57391,1434.775
41,Payment,2017-09-26 11:04:23,-20431,
42,Billed,2017-10-14 09:33:12,72788,1819.7
43,Payment,2017-10-26 11:04:23,-57635,
44,Billed,2017-11-14 09:33:12,47364,1184.1
45,Payment,2017-11-26 11:04:23,-9000,
46,Billed,2017-12-14 09:33:12,48920,1223.0
47,Payment,2017-12-26 11:04:23,-45991,
48,Billed,2018-01-14 09:33:12,75297,1882.425
49,Payment,2018-01-26 11:04:23,-45432,
50,Billed,2018-02-14 09:33:12,15954,398.85
51,Payment,2018-02-26 11:04:23,-47739,
52,Billed,2018-03-14 09:33:12,83637,2090.925
53,Payment,2018-03-26 11:04:23,-9314,
54,Billed,2018-04-14 09:33:12,65652,1641.3
55,Payment,2018-04-26 11:04:23,-15405,
56,Billed,2018-05-14 09:33:12,12214,305.35
57,Payment,2018-05-26 11:04:23,-16394,
58,Billed,2018-06-14 09:33:12,82929,2073.225
59,Payment,2018-06-26 11:04:23,-14211,
60,Billed,2018-07-14 09:33:12,44577,1114.425
61,Payment,2018-07-26 11:04:23,-8174,
62,Billed,2018-08-14 09:33:12,40079,1001.975
63,Payment,2018-08-26 11:04:23,-9895,
64,Billed,2018-09-14 09:33:12,71096,1777.4
65,Payment,2018-09-26 11:04:23,-21877,
66,Billed,2018-10-14 09:33:12,74263,1856.575
67,Payment,2018-10-26 11:04:23,-49012,
68,Billed,2018-11-14 09:33:12,64840,1621.0
69,Payment,2018-11-26 11:04:23,-87530,
70,Billed,2018-12-14 09:33:12,87436,2185.9
71,Payment,2018-12-26 11:04:23,-94366,
72,Billed,2019-01-14 09:33:12,78919,1972.975
73,Payment,2019-01-26 11:04:23,-12945,
74,Billed,2019-02-14 09:33:12,51106,1277.65
75,Payment,2019-02-26 11:04:23,-89491,
76,Billed,2019-03-14 09:33:12,69182,1729.55
77,Payment,2019-03-26 11:04:23,-86736,
78,Billed,2019-04-14 09:33:12,56277,1406.925
79,Payment,2019-04-26 11:04:23,-49060,
80,Billed,2019-05-14 09:33:12,43719,1092.975
81,Payment,2019-05-26 11:04:23,-23728,
82,Billed,2019-06-14 09:33:12,77469,1936.725
83,Payment,2019-06-26 11:04:23,-35283,
84,Billed,2019-07-14 09:33:12,89854,2246.35
85,Payment,2019-07-26 11:04:23,-36912,
86,Billed,2019-08-14 09:33:12,93019,2325.475
87,Payment,2019-08-26 11:04:23,-29148,
88,Billed,2019-09-14 09:33:12,15971,399.275
89,Payment,2019-09-26 11:04:23,-86860,
90,Billed,2019-10-14 09:33:12,58000,1450.0
91,Payment,2019-10-26 11:04:23,-7748,
92,Billed,2019-11-14 09:33:12,90407,2260.175
93,Payment,2019-11-26 11:04:23,-68826,
94,Billed,2019-12-14 09:33:12,78076,1951.9
95,Payment,2019-12-26 11:04:23,-18737,
96,Billed,2020-01-14 09:33:12,98782,2469.55
97,Payment,2020-01-26 11:04:23,-93962,
98,Billed,2020-02-14 09:33:12,54807,1370.175
99,Payment,2020-02-26 11:04:23,-45346,
100,Billed,2020-03-14 09:33:12,87733,2193.325
101,Payment,2020-03-26 11:04:23,-8253,
102,Billed,2020-04-14 09:33:12,98759,2468.975
103,Payment,2020-04-26 11:04:23,-20792,
104,Billed,2020-05-14 09:33:12,22052,551.3
105,Payment,2020-05-26 11:04:23,-72009,
106,Billed,2020-06-14 09:33:12,73145,1828.625
107,Payment,2020-06-26 11:04:23,-61541,
108,Billed,2020-07-14 09:33:12,98846,2471.15
109,Payment,2020-07-26 11:04:23,-8588,
110,Billed,2020-08-14 09:33:12,16302,407.55
111,Payment,2020-08-26 11:04:23,-89011,
112,Billed,2020-09-14 09:33:12,20232,505.8
113,Payment,2020-09-26 11:04:23,-34785,
114,Billed,2020-10-14 09:33:12,46916,1172.9
115,Payment,2020-10-26 11:04:23,-27048,
116,Billed,2020-11-14 09:33:12,50501,1262.525
117,Payment,2020-11-26 11:04:23,-93772,
118,Billed,2020-12-14 09:33:12,4704,117.6
119,Payment,2020-12-26 11:04:23,-19670,
120,Billed,2021-01-14 09:33:12,16207,405.175
121,Payment,2021-01-26 11:04:23,-48507,
122,Billed,2021-02-14 09:33:12,3259,81.475
123,Payment,2021-02-26 11:04:23,-41030,
124,Billed,2021-03-14 09:33:12,8152,203.8
125,Payment,2021-03-26 11:04:23,-87502,
126,Billed,2021-04-14 09:33:12,42817,1070.425
127,Payment,2021-04-26 11:04:23,-46964,
128,Billed,2021-05-14 09:33:12,34973,874.325
129,Payment,2021-05-26 11:04:23,-84247,
130,Billed,2021-06-14 09:33:12,44222,1105.55
131,Payment,2021-06-26 11:04:23,-92609,
132,Billed,2021-07-14 09:33:12,91609,2290.225
133,Payment,2021-07-26 11:04:23,-28382,
134,Billed,2021-08-14 09:33:12,32736,818.4
135,Payment,2021-08-26 11:04:23,-20286,
136,Billed,2021-09-14 09:33:12,8200,205.0
137,Payment,2021-09-26 11:04:23,-56525,
138,Billed,2021-10-14 09:33:12,24708,617.7
139,Payment,2021-10-26 11:04:23,-74055,
140,Billed,2021-11-14 09:33:12,79786,1994.65
141,Payment,2021-11-26 11:04:23,-6045,
142,Billed,2021-12-14 09:33:12,31138,778.45
143,Payment,2021-12-26 11:04:23,-45840,
144,Billed,2022-01-14 09:33:12,54736,1368.4
145,Payment,2022-01-26 11:04:23,-55206,
