,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,4776,119.4
1,Payment,2016-01-26 11:04:23,-20830,
2,Billed,2016-02-14 09:33:12,45860,1146.5
3,Payment,2016-02-26 11:04:23,-85557,
4,Billed,2016-03-14 09:33:12,82992,2074.8
5,Payment,2016-03-26 11:04:23,-55084,
6,Billed,2016-04-14 09:33:12,94832,2370.8
7,Payment,2016-04-26 11:04:23,-66425,
8,Billed,2016-05-14 09:33:12,69532,1738.3
9,Payment,2016-05-26 11:04:23,-11479,
10,Billed,2016-06-14 09:33:12,19659,491.475
11,Payment,2016-06-26 11:04:23,-94050,
12,Billed,2016-07-14 09:33:12,48973,1224.325
13,Payment,2016-07-26 11:04:23,-91083,
14,Billed,2016-08-14 09:33:12,64062,1601.55
15,Payment,2016-08-26 11:04:23,-83760,
16,Billed,2016-09-14 09:33:12,73172,1829.3
17,Payment,2016-09-26 11:04:23,-14719,
18,Billed,2016-10-14 09:33:12,24524,613.1
19,Payment,2016-10-26 11:04:23,-70640,
20,Billed,2016-11-14 09:33:12,87548,2188.7
21,Payment,2016-11-26 11:04:23,-7170,
22,Billed,2016-12-14 09:33:12,17493,437.325
23,Payment,2016-12-26 11:04:23,-89283,
24,Billed,2017-01-14 09:33:12,54723,1368.075
25,Payment,2017-01-26 11:04:23,-77401,
26,Billed,2017-02-14 09:33:12,18618,465.45
27,Payment,2017-02-26 11:04:23,-70086,
28,Billed,2017-03-14 09:33:12,64507,1612.675
29,Payment,2017-03-26 11:04:23,-22139,
30,Billed,2017-04-14 09:33:12,46542,1163.55
31,Payment,2017-04-26 11:04:23,-9126,
32,Billed,2017-05-14 09:33:12,35432,885.8
33,Payment,2017-05-26 11:04:23,-17130,
34,Billed,2017-06-14 09:33:12,64104,1602.6
35,Payment,2017-06-26 11:04:23,-12572,
36,Billed,2017-07-14 09:33:12,21776,544.4
37,Payment,2017-07-26 11:04:23,-62910,
38,Billed,2017-08-14 09:33:12,61142,1528.55
39,Payment,2017-08-26 11:04:23,-72919,
40,Billed,2017-09-14 09:33:12,33101,827.525
41,Payment,2017-09-26 11:04:23,-84479,
42,Billed,2017-10-14 09:33:12,50984,1274.6
43,Payment,2017-10-26 11:04:23,-55391,
44,Billed,2017-11-14 09:33:12,14479,361.975
45,Payment,2017-11-26 11:04:23,-93350,
46,Billed,2017-12-14 09:33:12,14601,365.025
47,Payment,2017-12-26 11:04:23,-87857,
48,Billed,2018-01-14 09:33:12,78055,1951.375
49,Payment,2018-01-26 11:04:23,-6647,
50,Billed,2018-02-14 09:33:12,36589,914.725
51,Payment,2018-02-26 11:04:23,-43643,
52,Billed,2018-03-14 09:33:12,50334,1258.35
53,Payment,2018-03-26 11:04:23,-28228,
54,Billed,2018-04-14 09:33:12,91054,2276.35
55,Payment,2018-04-26 11:04:23,-63375,
