,Type,Date,Amount,Unit
0,Billed,2016-01-14 09:33:12,91392,2284.8
1,Payment,2016-01-26 11:04:23,-10544,
2,Billed,2016-02-14 09:33:12,94873,2371.825
3,Payment,2016-02-26 11:04:23,-29502,
4,Billed,2016-03-14 09:33:12,54053,1351.325
5,Payment,2016-03-26 11:04:23,-97617,
6,Billed,2016-04-14 09:33:12,45998,1149.95
7,Payment,2016-04-26 11:04:23,-82954,
8,Billed,2016-05-14 09:33:12,89973,2249.325
9,Payment,2016-05-26 11:04:23,-28499,
10,Billed,2016-06-14 09:33:12,84652,2116.3
11,Payment,2016-06-26 11:04:23,-57879,
12,Billed,2016-07-14 09:33:12,67685,1692.125
13,Payment,2016-07-26 11:04:23,-32275,
14,Billed,2016-08-14 09:33:12,79731,1993.275
15,Payment,2016-08-26 11:04:23,-19346,
16,Billed,2016-09-14 09:33:12,34567,864.175
17,Payment,2016-09-26 11:04:23,-77979,
18,Billed,2016-10-14 09:33:12,58578,1464.45
19,Payment,2016-10-26 11:04:23,-26939,
20,Billed,2016-11-14 09:33:12,65663,1641.575
21,Payment,2016-11-26 11:04:23,-24577,
22,Billed,2016-12-14 09:33:12,81443,2036.075
23,Payment,2016-12-26 11:04:23,-38130,
24,Billed,2017-01-14 09:33:12,36350,908.75
25,Payment,2017-01-26 11:04:23,-45644,
26,Billed,2017-02-14 09:33:12,4188,104.7
27,Payment,2017-02-26 11:04:23,-56858,
28,Billed,2017-03-14 09:33:12,63402,1585.05
29,Payment,2017-03-26 11:04:23,-66697,
30,Billed,2017-04-14 09:33:12,75658,1891.45
31,Payment,2017-04-26 11:04:23,-68956,
32,Billed,2017-05-14 09:33:12,74605,1865.125
33,Payment,2017-05-26 11:04:23,-34585,
34,Billed,2017-06-14 09:33:12,38400,960.0
35,Payment,2017-06-26 11:04:23,-29005,
36,Billed,2017-07-14 09:33:12,74510,1862.75
37,Payment,2017-07-26 11:04:23,-3830,
38,Billed,2017-08-14 09:33:12,68139,1703.475
39,Payment,2017-08-26 11:04:23,-67172,
40,Billed,2017-09-14 09:33:12,90832,2270.8
41,Payment,2017-09-26 11:04:23,-87378,
42,Billed,2017-10-14 09:33:12,37736,943.4
43,Payment,2017-10-26 11:04:23,-55734,
44,Billed,2017-11-14 09:33:12,96187,2404.675
45,Payment,2017-11-26 11:04:23,-86523,
46,Billed,2017-12-14 09:33:12,35571,889.275
47,Payment,2017-12-26 11:04:23,-10164,
48,Billed,2018-01-14 09:33:12,88978,2224.45
49,Payment,2018-01-26 11:04:23,-88711,
50,Billed,2018-02-14 09:33:12,34134,853.35
51,Payment,2018-02-26 11:04:23,-93731,
52,Billed,2018-03-14 09:33:12,48732,1218.3
53,Payment,2018-03-26 11:04:23,-99785,
54,Billed,2018-04-14 09:33:12,25156,628.9
55,Payment,2018-04-26 11:04:23,-49970,
56,Billed,2018-05-14 09:33:12,2827,70.675
57,Payment,2018-05-26 11:04:23,-50677,
58,Billed,2018-06-14 09:33:12,42298,1057.45
59,Payment,2018-06-26 11:04:23,-69202,
60,Billed,2018-07-14 09:33:12,15193,379.825
61,Payment,2018-07-26 11:04:23,-36011,
62,Billed,2018-08-14 09:33:12,53860,1346.5
63,Payment,2018-08-26 11:04:23,-56377,
64,Billed,2018-09-14 09:33:12,46673,1166.825
65,Payment,2018-09-26 11:04:23,-83227,
66,Billed,2018-10-14 09:33:12,80773,2019.325
67,Payment,2018-10-26 11:04:23,-38962,
68,Billed,2018-11-14 09:33:12,44358,1108.95
69,Payment,2018-11-26 11:04:23,-20530,
70,Billed,2018-12-14 09:33:12,74929,1873.225
71,Payment,2018-12-26 11:04:23,-47234,
72,Billed,2019-01-14 09:33:12,53184,1329.6
73,Payment,2019-01-26 11:04:23,-27361,
74,Billed,2019-02-14 09:33:12,4919,122.975
75,Payment,2019-02-26 11:04:23,-28185,
76,Billed,2019-03-14 09:33:12,73261,1831.525
77,Payment,2019-03-26 11:04:23,-44839,
78,Billed,2019-04-14 09:33:12,52595,1314.875
79,Payment,2019-04-26 11:04:23,-73506,
80,Billed,2019-05-14 09:33:12,63350,1583.75
81,Payment,2019-05-26 11:04:23,-48943,
82,Billed,2019-06-14 09:33:12,97850,2446.25
83,Payment,2019-06-26 11:04:23,-75452,
84,Billed,2019-07-14 09:33:12,2004,50.1
85,Payment,2019-07-26 11:04:23,-82089,
86,Billed,2019-08-14 09:33:12,42525,1063.125
87,Payment,2019-08-26 11:04:23,-56820,
88,Billed,2019-09-14 09:33:12,7699,192.475
89,Payment,2019-09-26 11:04:23,-92560,
90,Billed,2019-10-14 09:33:12,67622,1690.55
91,Payment,2019-10-26 11:04:23,-95103,
92,Billed,2019-11-14 09:33:12,3891,97.275
93,Payment,2019-11-26 11:04:23,-76739,
94,Billed,2019-12-14 09:33:12,57968,1449.2
95,Payment,2019-12-26 11:04:23,-23073,
96,Billed,2020-01-14 09:33:12,65713,1642.825
97,Payment,2020-01-26 11:04:23,-58151,
98,Billed,2020-02-14 09:33:12,48466,1211.65
99,Payment,2020-02-26 11:04:23,-79470,
100,Billed,2020-03-14 09:33:12,48943,1223.575
101,Payment,2020-03-26 11:04:23,-45556,
102,Billed,2020-04-14 09:33:12,30185,754.625
103,Payment,2020-04-26 11:04:23,-62211,
104,Billed,2020-05-14 09:33:12,40772,1019.3
105,Payment,2020-05-26 11:04:23,-80680,
106,Billed,2020-06-14 09:33:12,25961,649.025
107,Payment,2020-06-26 11:04:23,-39045,
108,Billed,2020-07-14 09:33:12,48614,1215.35
109,Payment,2020-07-26 11:04:23,-95221,
110,Billed,2020-08-14 09:33:12,9874,246.85
111,Payment,2020-08-26 11:04:23,-79277,
112,Billed,2020-09-14 09:33:12,11868,296.7
113,Payment,2020-09-26 11:04:23,-31374,
114,Billed,2020-10-14 09:33:12,44446,1111.15
115,Payment,2020-10-26 11:04:23,-32887,
116,Billed,2020-11-14 09:33:12,11196,279.9
117,Payment,2020-11-26 11:04:23,-8771,
118,Billed,2020-12-14 09:33:12,24608,615.2
119,Payment,2020-12-26 11:04:23,-66904,
120,Billed,2021-01-14 09:33:12,86420,2160.5
121,Payment,2021-01-26 11:04:23,-66834,
122,Billed,2021-02-14 09:33:12,58539,1463.475
123,Payment,2021-02-26 11:04:23,-58341,
124,Billed,2021-03-14 09:33:12,26938,673.45
125,Payment,2021-03-26 11:04:23,-63175,
126,Billed,2021-04-14 09:33:12,59272,1481.8
127,Payment,2021-04-26 11:04:23,-7068,
128,Billed,2021-05-14 09:33:12,11172,279.3
129,Payment,2021-05-26 11:04:23,-99151,
130,Billed,2021-06-14 09:33:12,56447,1411.175
131,Payment,2021-06-26 11:04:23,-57858,
132,Billed,2021-07-14 09:33:12,8290,207.25
133,Payment,2021-07-26 11:04:23,-70001,
134,Billed,2021-08-14 09:33:12,71928,1798.2
135,Payment,2021-08-26 11:04:23,-27169,
136,Billed,2021-09-14 09:33:12,16731,418.275
137,Payment,2021-09-26 11:04:23,-32779,
138,Billed,2021-10-14 09:33:12,55688,1392.2
139,Payment,2021-10-26 11:04:23,-65399,
140,Billed,2021-11-14 09:33:12,19150,478.75
141,Payment,2021-11-26 11:04:23,-96171,
142,Billed,2021-12-14 09:33:12,57683,1442.075
143,Payment,2021-12-26 11:04:23,-19366,
144,Billed,2022-01-14 09:33:12,55267,1381.675
145,Payment,2022-01-26 11:04:23,-79146,
